,cell.ID,nucleus.x,nucleus.y,CD15.score.normalized,CK.score.normalized,CD3.score.normalized,CD11c.score.normalized,CD20.score.normalized,CD163.score.normalized,tissue.type
4810,4959,13207.88,31955.5,0.23,0.29,0.37,0.75,0.28,1.72,stroma
4811,4960,13169.12,31879.09,0.14,0.3,1.14,0.14,0.08,0.0,stroma
4812,4961,13234.07,31901.32,0.35,0.62,0.03,0.29,0.0,0.41,stroma
4813,4963,13139.69,31894.74,0.24,0.14,1.0,0.65,0.19,0.12,stroma
4814,4964,12784.92,31993.12,0.27,0.35,0.06,0.7,0.11,0.16,stroma
4815,4965,13219.89,31857.15,0.23,0.32,0.0,0.5,0.09,0.23,stroma
4816,4966,13018.28,31967.69,0.0,1.73,0.06,0.23,0.76,0.1,tumor
4817,4967,13110.82,31888.06,0.33,0.32,1.96,0.32,0.0,1.76,stroma
4818,4968,13254.85,31899.95,0.61,0.9,1.19,0.0,0.28,0.54,stroma
4819,4969,13088.46,31794.91,0.0,0.33,0.0,0.0,0.0,0.41,stroma
4820,4970,12816.51,32046.22,0.16,0.66,0.55,0.82,0.0,0.07,stroma
4821,4971,12967.82,31946.26,0.02,1.93,0.0,0.36,0.61,0.18,tumor
4822,4973,12908.33,31938.89,0.0,3.08,0.0,0.0,0.08,0.12,tumor
4823,4974,13016.15,31989.15,0.07,2.53,0.48,0.45,0.39,0.3,tumor
4824,4975,13157.54,31862.44,0.09,0.66,0.02,0.0,0.0,1.01,stroma
4825,4976,12972.11,32052.73,0.19,3.13,0.0,0.4,0.14,0.18,stroma
4826,4977,13126.73,31919.92,0.34,3.39,0.2,0.53,0.16,0.16,tumor
4827,4978,13014.76,31997.01,0.13,0.51,0.14,0.7,0.0,1.1,stroma
4828,4979,12946.14,32083.51,0.39,3.95,0.53,0.0,0.13,0.07,tumor
4829,4980,12936.58,32067.97,0.22,2.55,0.0,0.74,0.33,0.14,tumor
4830,4981,13006.87,32071.21,0.21,2.49,0.09,0.09,0.0,1.31,tumor
4831,4982,13220.77,31849.8,0.15,0.93,0.26,0.07,0.31,0.16,stroma
4832,4983,12821.69,32044.71,0.09,1.37,0.0,0.04,0.4,0.31,tumor
4833,4984,13106.93,31792.82,0.36,0.95,0.0,0.0,0.01,0.4,stroma
4834,4985,12952.82,32017.89,0.07,1.74,0.19,0.0,0.66,0.22,tumor
4835,4986,13121.15,31861.59,0.13,0.49,0.6,0.24,0.48,1.93,stroma
4836,4987,13105.63,31884.22,0.09,1.07,0.49,0.92,0.23,0.54,tumor
4837,4988,13015.06,31855.79,0.29,0.22,1.17,0.29,0.0,0.48,stroma
4838,4989,12698.93,31996.26,0.36,0.58,0.18,0.0,0.07,3.17,stroma
4839,4990,13056.79,31977.4,0.11,0.24,0.35,0.0,0.33,0.19,stroma
4840,4991,12773.25,31992.11,0.16,0.26,0.82,0.0,0.0,0.17,stroma
4841,4992,13164.68,31814.47,0.09,0.55,0.59,0.97,0.15,1.34,stroma
4842,4993,12953.02,31867.12,0.0,0.31,0.29,0.85,0.01,0.21,stroma
4843,4994,13051.63,31931.28,0.15,0.71,0.23,0.42,0.32,0.94,stroma
4844,4995,12778.76,32071.03,0.29,1.87,0.0,0.53,0.39,0.11,tumor
4845,4996,13202.31,32014.28,0.08,0.99,0.0,0.68,0.0,0.0,tumor
4846,4997,12691.24,31983.67,0.26,3.06,0.05,0.0,0.0,0.27,tumor
4847,4998,13059.48,31835.64,0.34,2.15,0.22,0.0,0.11,0.07,tumor
4848,4999,12958.48,32024.69,0.19,2.59,0.0,0.04,0.63,0.1,tumor
4849,5000,13261.51,31872.57,0.05,0.2,0.0,0.58,0.0,2.54,stroma
4850,5001,12751.29,32026.85,0.0,2.18,0.0,0.5,0.73,0.1,tumor
4851,5002,13187.4,31848.51,0.01,0.3,1.52,0.0,0.0,0.24,stroma
4852,5003,13176.46,31967.07,0.22,0.38,0.13,0.0,0.12,1.47,stroma
4853,5005,13028.64,31950.66,0.24,1.09,0.0,0.03,0.42,0.86,tumor
4854,5006,12945.15,31947.5,0.08,1.52,0.06,0.0,0.71,0.06,tumor
4855,5007,13262.32,31857.5,0.27,0.44,0.0,0.0,0.11,1.12,stroma
4856,5008,13149.34,31831.83,0.19,0.45,1.58,0.44,0.1,0.63,stroma
4857,5009,13049.44,31942.42,0.39,2.22,0.0,0.14,0.64,0.05,tumor
4858,5010,12765.83,31975.09,0.11,2.4,0.0,0.0,0.31,1.85,tumor
4859,5011,13193.41,31946.71,0.35,0.33,0.0,0.0,0.02,0.31,stroma
4860,5012,12805.82,32033.72,0.17,1.67,0.0,0.0,0.42,0.09,tumor
4861,5013,12756.34,31595.45,0.25,1.75,0.41,1.59,0.14,1.45,stroma
4862,5014,12940.86,31963.67,0.13,1.73,0.21,0.0,0.55,0.0,tumor
4863,5015,12961.47,31871.01,0.06,0.26,0.05,0.0,0.22,0.02,stroma
4864,5016,12935.93,32088.98,0.09,1.76,0.2,0.29,0.27,0.86,tumor
4865,5017,13264.2,31952.04,0.02,0.12,0.14,0.1,0.0,0.01,stroma
4866,5018,12766.59,32063.84,0.19,0.54,0.61,0.69,0.02,0.99,stroma
4867,5019,13150.39,31799.36,0.04,0.29,0.0,0.86,0.04,2.58,stroma
4868,5020,12936.75,32021.92,0.0,0.56,0.0,0.2,0.42,1.42,stroma
4869,5021,13280.57,31757.32,0.57,2.98,0.5,1.58,0.0,0.73,tumor
4870,5022,12938.79,31964.28,0.06,0.75,0.0,0.1,0.72,0.17,stroma
4871,5023,13252.34,31762.64,0.04,0.52,0.0,0.0,0.12,1.48,stroma
4872,5024,12911.32,31956.32,0.23,0.19,0.09,0.0,0.07,0.04,stroma
4873,5025,13049.36,31978.64,0.36,1.69,0.04,0.14,0.12,0.21,tumor
4874,5026,12892.15,31900.77,0.17,2.87,0.0,0.4,0.0,0.1,tumor
4875,5027,12917.16,32072.43,0.26,0.33,0.42,0.95,0.41,0.05,stroma
4876,5028,13275.1,31873.22,0.19,0.41,0.26,0.38,0.1,0.51,stroma
4877,5029,12992.61,32050.93,0.09,2.52,0.0,0.0,0.13,0.14,stroma
4878,5030,13008.47,32078.29,0.0,2.53,0.29,0.86,0.08,0.54,tumor
4879,5031,13081.31,31928.75,0.04,2.02,0.06,0.09,0.0,0.17,tumor
4880,5032,12746.17,31956.07,0.23,2.73,0.0,0.78,0.32,0.14,tumor
4881,5033,13270.07,31813.75,0.0,0.7,1.49,0.93,0.12,0.44,stroma
4882,5034,12786.03,32067.81,0.09,1.53,0.0,0.48,0.13,0.07,tumor
4883,5035,12737.95,31953.88,0.13,0.91,0.31,0.0,0.18,0.15,stroma
4884,5036,12932.25,32008.56,0.15,1.75,0.0,0.0,0.42,0.03,tumor
4885,5037,12931.56,31891.8,0.12,3.42,0.0,0.0,0.49,0.17,tumor
4886,5038,12710.93,31987.65,0.21,1.13,2.06,0.0,0.16,0.47,tumor
4887,5039,12710.81,31624.62,0.01,0.03,0.0,0.0,0.0,0.16,stroma
4888,5040,12879.42,31952.53,0.39,0.23,0.11,0.0,0.0,1.06,stroma
4889,5041,12828.74,31918.24,0.03,1.9,0.0,0.39,0.34,0.16,stroma
4890,5042,13200.91,31797.53,0.25,0.72,0.09,0.12,0.2,1.75,stroma
4891,5043,12917.42,31494.12,0.32,0.71,0.0,0.0,0.3,0.91,stroma
4892,5044,13124.45,31977.6,0.0,2.61,0.0,0.52,0.22,0.12,tumor
4893,5045,12818.73,32057.64,0.25,1.87,0.26,0.2,0.23,0.21,tumor
4894,5046,13257.45,31901.57,0.24,3.35,0.14,0.0,0.12,0.19,tumor
4895,5047,13152.3,31933.11,0.47,0.52,2.12,0.72,0.13,0.55,stroma
4896,5048,12999.63,31882.4,0.38,0.93,0.26,0.0,0.49,0.05,stroma
4897,5049,13189.93,31936.71,0.36,0.22,1.66,0.11,0.05,0.37,stroma
4898,5050,13173.3,32006.47,0.4,3.11,0.25,0.57,0.34,0.43,tumor
4899,5051,12968.9,32028.17,0.4,0.51,0.0,0.92,0.28,0.23,stroma
4900,5052,13101.96,31822.97,0.23,1.38,0.39,1.07,0.18,0.86,tumor
4901,5053,12755.47,32036.83,0.0,1.68,0.01,0.0,0.45,0.05,tumor
4902,5054,13172.56,31845.6,0.04,0.31,0.54,0.0,0.22,0.09,stroma
4903,5055,12730.6,32040.12,0.02,2.69,0.26,0.31,0.43,0.17,tumor
4904,5056,13165.32,31783.34,0.07,0.11,0.0,0.18,0.03,2.07,stroma
4905,5057,12827.58,31964.95,0.27,0.33,0.33,0.22,0.0,0.36,stroma
4906,5058,12961.09,31968.54,0.07,2.1,0.37,0.44,0.59,0.09,tumor
4907,5059,13167.89,31917.63,0.3,0.27,0.79,0.34,0.15,1.13,stroma
4908,5060,13082.4,31796.46,0.37,0.28,0.0,0.39,0.13,0.86,stroma
4909,5062,13249.13,31912.44,0.69,3.12,3.25,0.71,0.01,1.04,tumor
4910,5063,13267.63,31919.79,0.04,0.06,0.87,0.0,0.0,0.22,stroma
4911,5064,12732.3,31581.99,0.07,0.51,0.1,0.82,0.0,0.45,stroma
4912,5065,13198.24,31871.48,0.24,3.54,0.1,0.45,0.15,0.77,tumor
4913,5066,13090.34,31871.4,0.05,2.82,0.5,0.96,0.04,0.11,tumor
4914,5067,13091.21,31956.69,0.23,0.35,0.0,0.74,0.0,0.28,stroma
4915,5068,12798.18,31999.37,0.0,1.05,0.0,0.0,0.7,0.17,tumor
4916,5069,13190.15,31872.32,0.12,5.75,0.56,0.75,0.43,0.22,tumor
4917,5070,13181.79,31951.19,0.14,0.38,0.0,0.4,0.03,0.05,stroma
4918,5071,12985.27,32045.79,0.18,0.54,0.04,0.06,0.09,0.09,stroma
4919,5072,13130.92,31907.71,0.32,0.44,0.29,0.46,0.0,0.13,stroma
4920,5073,13200.37,31838.06,0.15,0.67,0.14,0.73,2.67,0.26,stroma
4921,5074,12776.71,32005.17,0.23,0.15,0.09,0.82,0.06,1.24,stroma
4922,5075,13008.38,31971.17,0.2,2.29,0.0,0.46,0.26,0.97,tumor
4923,5076,13099.25,31947.03,0.49,0.38,0.15,1.48,0.13,0.42,stroma
4924,5077,13235.86,31819.42,0.31,0.34,0.1,0.58,0.0,1.46,stroma
4925,5078,13250.8,31732.23,0.0,0.03,0.0,0.0,0.0,0.11,stroma
4926,5079,13070.13,32059.19,0.11,2.27,0.42,0.0,0.35,0.28,tumor
4927,5080,12788.2,32066.22,0.06,0.48,0.07,0.05,0.25,0.49,stroma
4928,5081,12982.89,32005.17,0.38,0.43,0.0,0.0,0.0,0.02,stroma
4929,5082,12991.05,32024.08,0.17,0.58,0.02,0.41,0.0,0.1,stroma
4930,5083,12983.2,31886.62,0.0,0.21,0.0,0.4,0.17,1.22,stroma
4931,5084,13025.71,31843.35,0.0,3.32,0.38,0.11,0.46,0.12,tumor
4932,5085,12775.35,32035.57,0.09,0.96,0.34,0.01,0.45,1.55,stroma
4933,5086,12815.87,31551.8,0.07,0.31,0.0,0.0,0.0,0.09,stroma
4934,5087,13130.37,31934.67,0.15,0.93,0.0,0.0,0.11,0.23,stroma
4935,5088,12883.47,32038.74,0.0,1.26,0.28,1.05,0.2,0.31,tumor
4936,5089,13264.01,31763.74,0.12,0.77,0.68,0.0,0.21,0.67,stroma
4937,5090,12906.1,32000.24,0.06,2.28,0.09,0.1,0.97,0.08,tumor
4938,5091,13004.52,31875.04,0.14,0.25,0.05,0.0,0.01,0.9,stroma
4939,5092,13027.64,31831.84,0.06,2.03,0.15,0.13,0.0,0.16,tumor
4940,5093,12822.79,31544.86,0.13,3.42,1.18,1.59,0.42,0.09,tumor
4941,5094,13154.12,31786.66,0.29,0.18,0.0,0.0,0.11,1.07,stroma
4942,5095,13034.93,31891.89,0.38,0.78,0.22,0.19,0.37,0.09,stroma
4943,5096,13188.16,31850.4,0.12,0.26,0.08,0.44,0.05,0.14,stroma
4944,5097,12879.99,31877.98,0.02,0.68,0.18,0.31,0.04,0.1,stroma
4945,5098,13145.35,31943.51,0.07,2.17,0.17,0.76,0.38,0.43,tumor
4946,5099,12879.57,31913.99,0.15,1.45,0.44,0.44,0.23,1.18,tumor
4947,5100,12844.05,32015.4,0.0,0.19,0.28,0.35,0.1,0.99,stroma
4948,5101,13095.54,31889.52,0.04,1.15,0.42,0.0,0.42,0.37,tumor
4949,5102,13130.05,31781.94,0.43,2.62,0.27,0.91,0.06,0.17,stroma
4950,5103,12951.03,31990.6,0.15,2.87,0.0,0.18,0.23,0.18,tumor
4951,5104,13097.58,31899.5,0.44,0.73,0.3,0.57,0.2,1.01,stroma
4952,5105,13237.48,31911.33,0.25,0.46,0.53,0.0,0.0,1.46,stroma
4953,5106,13107.29,31912.01,0.16,0.53,0.22,0.0,0.44,2.69,stroma
4954,5107,12864.73,31944.44,0.32,0.34,0.17,0.0,0.0,0.8,stroma
4955,5108,12809.58,32069.31,0.3,1.67,0.0,0.38,0.31,0.19,tumor
4956,5109,13032.47,31852.45,0.02,3.18,0.0,0.13,0.33,0.25,tumor
4957,5110,13163.22,31852.82,0.0,1.52,0.41,0.5,0.03,0.83,tumor
4958,5111,13047.62,31964.91,0.08,1.57,0.03,0.0,0.68,0.0,tumor
4959,5112,13144.62,31906.35,0.09,0.55,0.58,0.76,0.3,0.92,stroma
4960,5113,13209.68,31913.87,0.2,0.32,0.43,0.0,0.0,1.32,stroma
4961,5114,12958.96,31914.07,0.21,1.2,0.64,0.0,0.22,0.06,tumor
4962,5115,12762.93,32027.58,0.07,1.46,0.0,0.79,0.28,0.0,tumor
4963,5116,12932.12,31881.48,0.04,0.45,0.1,0.0,0.02,0.14,stroma
4964,5117,13226.43,31899.74,0.31,0.47,1.11,0.34,0.16,3.3,stroma
4965,5118,13058.57,31822.88,0.02,3.16,0.0,0.0,0.45,0.26,tumor
4966,5119,13281.19,31829.71,0.11,0.4,1.48,0.13,0.0,0.53,stroma
4967,5120,12885.71,32020.74,0.0,0.58,0.76,0.08,0.0,0.07,stroma
4968,5121,13089.6,31994.67,0.05,1.64,0.02,0.3,0.89,0.26,tumor
4969,5122,12736.73,31980.82,0.22,1.2,0.2,0.85,0.0,0.17,tumor
4970,5123,12908.35,32068.49,0.09,1.63,0.0,0.0,0.7,0.0,tumor
4971,5124,12740.27,32024.96,0.2,2.29,0.18,0.0,0.18,0.0,tumor
4972,5125,12865.69,31920.33,0.1,0.39,0.13,0.26,0.37,0.25,stroma
4973,5126,13131.32,31958.64,0.13,0.81,0.86,0.21,0.34,1.12,stroma
4974,5127,13038.56,31964.32,0.02,1.45,0.25,0.0,0.34,0.0,tumor
4975,5128,13191.38,31909.83,0.26,0.44,0.35,0.51,0.0,0.23,stroma
4976,5129,13094.82,32000.66,0.01,1.41,0.23,0.71,0.8,0.0,tumor
4977,5130,12942.9,31953.55,0.18,1.6,0.78,0.0,0.53,0.0,tumor
4978,5131,12982.83,31926.77,0.14,0.41,0.03,0.0,0.25,0.16,tumor
4979,5132,12844.43,32004.52,0.15,0.21,0.0,0.0,0.03,0.63,stroma
4980,5133,12984.54,31950.82,0.12,1.9,0.2,0.06,0.5,0.12,tumor
4981,5134,12966.38,31857.51,0.05,0.21,0.34,0.22,0.0,0.03,stroma
4982,5135,12691.76,32010.19,0.24,0.34,0.22,0.49,0.0,1.41,stroma
4983,5136,12790.21,32073.21,0.01,2.46,0.1,0.99,0.88,0.24,tumor
4984,5137,13063.16,31818.12,0.11,3.42,0.0,0.84,0.0,0.2,tumor
4985,5138,13095.87,31918.63,0.12,0.25,0.0,0.87,0.21,0.16,stroma
4986,5139,13038.83,31992.83,0.14,2.1,0.28,0.0,0.78,0.16,tumor
4987,5140,12886.84,31904.79,0.05,2.48,0.02,0.0,0.0,0.13,tumor
4988,5141,12891.16,31960.91,0.3,0.18,0.72,1.45,0.17,0.2,stroma
4989,5142,12832.32,31987.74,0.1,1.58,0.23,0.0,0.14,0.19,tumor
4990,5143,12744.24,32054.58,0.32,1.48,0.36,0.0,0.0,0.33,tumor
4991,5144,13080.41,32028.75,0.11,1.89,0.0,0.55,0.71,0.15,tumor
4992,5145,12697.51,32023.44,0.2,0.18,0.0,0.0,0.2,0.93,stroma
4993,5146,13008.51,31910.97,0.1,1.83,0.0,0.31,0.35,0.05,tumor
4994,5147,13034.22,31862.36,0.21,1.24,0.04,0.47,0.32,1.07,tumor
4995,5148,13286.61,31768.23,0.25,1.12,0.13,0.05,0.04,1.85,tumor
4996,5149,12858.75,32075.83,0.08,0.87,0.21,0.7,0.45,0.64,stroma
4997,5150,12853.89,32027.94,0.0,2.54,0.44,1.13,0.28,0.74,tumor
4998,5151,12986.01,32077.92,0.21,0.7,0.1,0.0,0.0,2.89,stroma
4999,5152,12756.01,31993.16,0.16,2.86,0.08,0.0,0.07,0.2,tumor
5000,5153,12807.12,32082.43,0.0,0.75,0.0,0.83,0.7,0.1,tumor
5001,5154,13062.44,32002.79,0.31,1.83,0.08,0.0,0.72,0.24,tumor
5002,5155,12837.26,32034.21,0.0,0.19,0.43,0.04,0.08,1.24,stroma
5003,5156,13171.88,31800.65,0.0,0.25,0.0,0.0,0.2,3.23,stroma
5004,5157,12910.59,31937.3,0.03,2.0,0.3,0.0,0.21,0.1,tumor
5005,5158,12808.05,32000.63,0.2,0.33,0.04,0.87,0.08,0.73,tumor
5006,5159,13122.05,31879.16,0.18,0.54,0.39,0.13,0.04,0.33,stroma
5007,5160,12773.41,31931.79,0.11,0.17,0.24,0.62,0.0,0.13,stroma
5008,5161,12849.87,31534.83,0.11,0.22,0.06,0.67,0.0,1.09,stroma
5009,5162,13103.93,31834.35,0.03,0.4,0.0,0.0,0.19,0.66,stroma
5010,5163,13170.05,31856.54,0.08,0.42,0.45,0.0,0.4,0.31,stroma
5011,5164,12807.46,32044.65,0.02,0.65,0.25,1.42,0.0,0.11,stroma
5012,5165,13251.67,31702.85,0.15,0.07,0.05,0.0,0.0,0.1,stroma
5013,5166,12802.2,32062.53,0.03,2.01,0.0,0.66,0.71,0.11,tumor
5014,5167,13233.35,31780.54,0.0,0.41,0.16,0.0,0.19,0.18,stroma
5015,5168,12953.52,31973.34,0.0,0.28,0.0,0.0,0.08,0.16,stroma
5016,5169,13168.97,32022.9,0.0,1.28,0.12,0.04,0.02,0.23,tumor
5017,5170,12867.71,32016.7,0.27,2.41,0.16,0.24,0.09,0.12,tumor
5018,5171,12943.29,31878.03,0.15,0.22,0.04,0.47,0.07,0.18,stroma
5019,5172,13247.7,31938.5,0.31,1.4,0.01,0.55,0.03,1.39,tumor
5020,5173,12864.2,32053.72,0.35,2.15,0.96,0.09,1.08,0.4,tumor
5021,5174,13135.43,31925.35,0.31,1.73,0.6,0.0,0.22,1.39,tumor
5022,5175,13046.92,31997.58,0.05,3.05,0.15,0.08,0.41,0.21,tumor
5023,5176,12985.84,31984.07,0.15,0.32,0.34,0.76,0.22,0.58,stroma
5024,5177,12948.79,31933.74,0.23,1.83,0.36,0.29,0.92,0.09,tumor
5025,5178,13160.92,31827.48,0.26,0.65,0.0,0.0,0.37,1.04,stroma
5026,5179,13072.82,31785.36,0.11,0.13,0.0,0.0,0.07,0.06,stroma
5027,5180,13163.18,31868.95,0.35,0.41,1.97,0.46,0.29,0.81,stroma
5028,5181,13119.7,31781.37,0.16,1.0,0.21,0.3,0.0,0.0,stroma
5029,5182,13081.0,31903.72,0.33,2.53,0.0,1.14,0.49,0.12,tumor
5030,5183,12721.6,32059.82,0.15,2.29,0.0,0.36,0.74,0.19,tumor
5031,5184,13139.69,31960.35,0.18,2.2,0.04,0.57,0.54,0.47,tumor
5032,5185,12775.25,32044.11,0.18,2.11,0.1,0.99,0.36,0.02,tumor
5033,5186,13064.56,31848.03,0.31,0.26,0.17,0.82,0.23,1.23,stroma
5034,5187,12953.78,31892.67,0.24,0.36,0.66,0.52,0.03,0.86,stroma
5035,5188,12816.11,32076.89,0.08,0.24,0.28,0.87,0.15,0.61,tumor
5036,5189,12870.07,32008.89,0.18,2.09,0.17,0.23,0.56,0.18,tumor
5037,5190,13115.73,31784.72,0.17,0.89,0.0,0.26,0.03,0.0,stroma
5038,5191,13087.86,31851.57,0.44,0.18,0.59,1.09,0.17,0.5,stroma
5039,5192,13117.99,31985.61,0.0,1.86,0.11,0.58,0.77,0.11,tumor
5040,5193,13245.52,31833.99,0.07,0.51,0.41,0.56,0.08,1.52,stroma
5041,5194,13202.91,31847.44,0.11,0.29,1.85,0.68,0.0,0.21,stroma
5042,5195,12964.02,32061.85,0.29,0.97,0.0,0.6,0.03,1.14,stroma
5043,5196,13217.42,31952.11,0.0,1.06,0.67,0.31,0.22,0.74,tumor
5044,5197,12828.0,31503.97,0.31,0.97,0.0,0.33,0.38,0.46,stroma
5045,5198,12741.39,31997.93,0.14,2.78,0.11,0.0,0.51,0.16,tumor
5046,5199,13180.11,31794.5,0.0,0.31,0.0,0.0,0.0,1.95,stroma
5047,5200,13059.94,32032.81,0.0,0.98,0.0,0.75,0.43,1.2,stroma
5048,5201,12920.86,31994.0,0.22,3.07,0.12,0.45,0.8,0.21,tumor
5049,5202,13270.82,31766.52,0.27,0.47,0.7,0.0,0.01,0.33,stroma
5050,5203,12727.54,32024.03,0.0,0.26,0.55,0.91,0.0,0.1,stroma
5051,5204,12739.06,31968.86,0.36,1.82,0.58,0.0,0.12,0.11,tumor
5052,5205,13182.7,31986.26,0.05,0.95,0.23,0.15,0.22,0.35,stroma
5053,5206,12715.97,32018.39,0.47,2.36,0.17,0.0,0.09,0.21,tumor
5054,5207,12905.19,31909.49,0.27,3.38,0.0,0.32,0.08,0.22,tumor
5055,5208,13261.88,31918.1,0.45,1.25,2.69,0.88,0.15,1.86,tumor
5056,5209,12873.52,32047.03,0.1,2.18,0.04,0.0,0.45,0.09,tumor
5057,5210,13020.04,32052.22,0.21,1.89,0.0,0.0,0.29,0.0,tumor
5058,5211,12922.27,31944.58,0.13,1.92,0.2,0.87,1.03,0.08,tumor
5059,5212,13135.68,32005.34,0.05,2.66,0.0,0.46,0.24,0.04,tumor
5060,5213,12777.68,31966.21,0.25,0.27,0.0,0.0,0.11,0.63,stroma
5061,5214,13102.5,31980.75,0.55,2.11,0.0,2.87,0.28,0.4,tumor
5062,5215,12854.52,32019.78,0.05,2.5,0.0,0.16,0.13,0.19,tumor
5063,5216,13069.7,32046.82,0.0,1.65,0.0,0.9,0.12,0.29,tumor
5064,5217,12890.35,32000.13,0.01,2.32,0.23,0.25,0.35,0.12,tumor
5065,5218,13052.78,31859.62,0.0,2.1,0.0,0.0,0.02,0.16,tumor
5066,5219,12855.29,31978.68,0.01,2.01,0.01,0.27,0.66,0.12,tumor
5067,5220,13010.8,32066.1,0.06,2.18,0.0,0.73,0.11,0.14,tumor
5068,5221,13020.48,31833.83,0.11,1.99,0.19,0.63,0.39,0.2,tumor
5069,5222,12720.09,31977.01,0.18,2.57,0.0,0.0,0.0,0.77,tumor
5070,5223,12855.72,31950.19,0.13,0.48,0.0,0.19,0.0,0.06,stroma
5071,5224,13252.58,31840.28,0.16,0.61,0.0,0.75,0.38,0.27,stroma
5072,5225,12820.01,31943.55,0.26,0.3,0.22,0.56,0.0,0.09,stroma
5073,5226,12817.71,31977.98,0.24,0.39,0.01,1.0,0.43,0.31,stroma
5074,5227,13181.4,31746.88,0.0,0.14,0.33,0.0,0.0,0.01,stroma
5075,5228,13224.33,31919.67,0.0,0.36,0.0,0.96,0.03,0.14,stroma
5076,5229,13255.81,31790.99,0.13,0.59,0.13,0.0,0.27,1.88,stroma
5077,5230,12769.58,31587.53,0.0,3.05,0.38,0.0,0.0,0.28,stroma
5078,5231,13074.85,31908.25,0.0,0.76,2.97,0.41,0.35,0.42,stroma
5079,5232,13107.48,32023.15,0.08,2.62,0.52,0.55,0.33,0.11,tumor
5080,5233,12973.66,31924.33,0.16,1.83,0.03,0.25,0.29,0.09,tumor
5081,5234,12972.42,31974.33,0.15,1.85,0.61,0.09,0.23,0.13,tumor
5082,5235,13005.63,31855.18,0.04,0.2,0.06,0.0,0.23,2.19,stroma
5083,5236,13055.56,31899.06,0.19,0.29,0.0,0.87,0.0,0.19,stroma
5084,5237,12915.8,31916.53,0.44,0.45,0.44,0.28,0.0,0.07,stroma
5085,5238,12829.29,32024.4,0.06,1.75,0.13,0.74,0.0,0.06,tumor
5086,5239,13289.94,31932.9,0.25,0.11,0.0,0.04,0.05,0.04,stroma
5087,5240,12991.48,31934.65,0.31,2.41,0.05,0.27,0.6,0.17,tumor
5088,5241,13094.02,31845.19,0.03,0.32,0.0,0.0,0.0,0.81,stroma
5089,5242,13215.82,31897.25,0.25,0.46,0.52,0.6,0.07,3.86,stroma
5090,5243,12778.51,31966.04,0.0,0.28,2.0,1.02,0.18,0.49,stroma
5091,5244,12915.15,31951.95,0.15,0.39,0.39,0.0,0.01,0.62,stroma
5092,5245,12986.27,31910.27,0.33,3.5,0.13,1.15,0.86,0.2,tumor
5093,5246,13244.48,31964.74,0.0,1.59,0.0,0.7,0.33,0.07,tumor
5094,5247,12813.97,31941.13,0.57,1.85,0.0,0.0,0.0,0.19,stroma
5095,5248,12712.71,32025.55,0.35,0.22,0.06,1.05,0.0,1.54,stroma
5096,5249,12878.16,32018.08,0.0,2.56,0.0,0.32,0.21,0.13,tumor
5097,5250,13116.99,31967.69,0.35,0.27,0.28,1.0,0.07,2.2,stroma
5098,5251,13210.24,31977.22,0.01,2.88,0.0,0.0,0.44,0.2,tumor
5099,5252,12896.11,31501.23,0.14,2.83,0.0,0.48,0.24,0.07,tumor
5100,5253,13190.28,31991.41,0.17,3.38,0.0,0.06,0.3,0.23,tumor
5101,5254,13002.93,32009.76,0.15,1.42,0.39,0.19,0.0,0.28,stroma
5102,5255,12810.94,31994.11,0.17,4.0,0.0,0.05,0.42,0.52,tumor
5103,5256,13265.69,31854.88,0.0,0.44,0.1,1.26,0.0,0.13,stroma
5104,5257,12851.1,32058.29,0.32,0.14,0.24,0.0,0.28,0.15,stroma
5105,5258,13155.86,31907.06,0.05,0.35,0.7,0.89,0.18,0.59,stroma
5106,5259,13013.03,31944.94,0.18,1.65,0.07,0.41,0.58,0.22,tumor
5107,5260,12995.41,31835.35,0.0,1.31,0.87,0.61,0.01,0.51,tumor
5108,5261,13124.46,31940.13,0.19,0.67,3.16,0.0,0.04,1.68,stroma
5109,5262,13043.78,31943.87,0.12,1.9,0.24,0.0,0.71,0.12,tumor
5110,5263,12877.53,31974.95,0.19,0.15,1.42,0.3,0.21,0.4,stroma
5111,5264,12952.43,31891.37,0.19,3.31,0.23,0.64,0.08,0.23,tumor
5112,5265,13074.3,31899.76,0.0,0.3,0.77,0.09,0.32,0.45,stroma
5113,5266,13155.95,31927.01,0.37,1.21,0.0,0.17,0.15,1.23,tumor
5114,5267,13002.73,31911.47,0.08,2.02,0.0,0.0,0.43,0.07,tumor
5115,5268,12915.75,31884.77,0.17,0.44,0.0,0.82,0.09,0.21,stroma
5116,5269,13097.28,31935.99,0.07,0.46,0.0,0.0,0.07,1.66,stroma
5117,5270,13275.74,31846.65,0.41,0.37,0.0,0.0,0.0,4.4,stroma
5118,5271,12809.75,32065.98,0.18,1.83,0.33,0.08,0.4,0.19,tumor
5119,5272,12978.65,31913.31,0.31,2.42,1.64,0.58,0.84,0.22,tumor
5120,5273,12928.94,31936.17,0.23,1.89,0.0,0.44,0.69,0.11,tumor
5121,5274,12794.87,32014.11,0.0,2.38,0.22,0.69,0.51,0.14,tumor
5122,5275,13183.68,31823.26,0.02,0.39,0.65,0.11,0.25,0.15,stroma
5123,5276,13280.72,31913.72,0.0,0.14,0.39,0.54,0.02,0.06,stroma
5124,5277,12916.18,32039.76,0.21,1.92,0.0,0.28,0.38,0.13,tumor
5125,5278,13236.54,31806.66,0.0,0.46,1.04,0.71,0.0,1.4,stroma
