,cell.ID,nucleus.x,nucleus.y,CD4.score.normalized,CK.score.normalized,CD3.score.normalized,CD56.score.normalized,CD8.score.normalized,FOXP3.score.normalized,tissue.type
14636,15301,13064.64,46050.34,1.14,0.6,0.53,0.39,0.99,0.08,stroma
14637,15302,13142.77,46059.16,2.92,0.2,0.86,0.11,0.55,0.0,stroma
14638,15303,13423.99,46325.73,0.12,0.77,0.53,0.25,0.31,0.0,stroma
14639,15304,13442.33,46550.44,1.21,0.12,0.36,0.0,0.06,0.0,stroma
14640,15305,13026.49,46460.81,0.27,0.29,0.02,0.03,0.24,0.0,stroma
14641,15306,13030.81,46547.93,1.03,0.69,0.7,0.1,0.0,0.11,stroma
14642,15307,13502.84,46557.65,1.32,0.41,0.37,0.15,0.66,0.11,stroma
14643,15308,13104.32,46365.6,2.9,0.92,1.32,0.83,0.63,0.1,stroma
14644,15309,13516.44,46141.5,1.53,0.06,0.74,0.33,0.7,0.0,stroma
14645,15310,13526.64,46505.22,2.51,0.44,2.9,0.25,1.2,0.44,stroma
14646,15311,13430.3,46127.02,1.19,0.03,0.0,0.2,0.21,0.5,stroma
14647,15312,13045.98,46389.67,5.19,0.32,0.58,0.14,1.06,0.15,stroma
14648,15313,12944.52,46434.29,1.73,0.1,0.32,0.0,0.45,0.68,stroma
14649,15314,13064.5,46222.61,0.31,0.32,0.0,0.3,0.0,0.0,stroma
14650,15315,13481.9,46149.72,1.92,0.0,0.39,0.26,0.71,0.39,stroma
14651,15316,13039.38,46465.31,0.0,0.11,0.11,0.0,0.0,0.13,stroma
14652,15317,12951.4,46297.41,3.52,0.5,1.31,0.08,1.09,0.11,stroma
14653,15318,13108.43,46059.03,1.61,0.21,0.0,0.08,1.05,0.52,stroma
14654,15319,13105.24,46030.84,2.08,0.37,2.29,0.19,3.1,0.28,stroma
14655,15320,12991.76,46590.27,3.07,7.1,1.0,0.19,1.39,0.98,tumor
14656,15321,12949.23,46193.8,2.33,0.53,1.4,0.21,1.33,0.64,stroma
14657,15322,13512.04,46200.6,0.04,0.47,0.08,0.26,0.05,0.51,stroma
14658,15323,13436.44,46138.57,0.69,0.38,0.0,0.0,0.15,0.61,stroma
14659,15324,12948.87,46189.73,2.32,0.45,0.02,0.16,0.59,0.78,stroma
14660,15325,13530.15,46093.29,0.6,0.3,0.0,0.2,0.0,0.33,stroma
14661,15326,13403.81,46254.89,0.66,0.51,0.0,0.0,0.44,0.72,stroma
14662,15327,13142.07,46035.88,0.0,0.06,0.0,0.0,0.58,0.0,stroma
14663,15328,13007.97,46586.09,1.82,2.14,2.62,0.53,1.4,0.37,tumor
14664,15329,13102.08,46326.21,0.51,0.47,0.19,0.0,0.0,0.71,stroma
14665,15330,13369.61,46532.51,0.71,0.23,0.22,0.0,0.4,0.58,stroma
14666,15331,13008.65,46162.28,3.59,0.77,1.8,0.22,1.32,0.1,stroma
14667,15332,13030.92,46474.15,0.06,0.01,0.19,0.0,0.09,0.11,stroma
14668,15333,12968.83,46238.77,3.21,0.21,0.77,0.04,1.03,0.75,stroma
14669,15334,12952.18,46277.76,4.18,0.43,1.56,0.0,1.74,0.45,stroma
14670,15335,13439.84,46509.63,0.29,0.3,1.0,0.02,0.0,0.31,stroma
14671,15336,13034.0,46504.86,0.33,0.29,0.36,0.0,0.0,0.0,stroma
14672,15337,13001.55,46338.98,3.41,1.09,0.41,0.34,0.74,0.11,stroma
14673,15338,13435.56,46160.97,0.0,0.04,0.52,0.2,1.22,0.02,stroma
14674,15339,13182.25,46172.01,2.35,0.0,1.62,0.14,0.9,0.0,stroma
14675,15340,13099.46,46159.65,0.9,0.21,0.15,0.04,0.0,0.41,stroma
14676,15341,13086.45,46136.74,1.45,0.35,0.06,0.27,0.87,0.19,stroma
14677,15342,13464.92,46474.74,1.67,0.07,1.06,0.0,0.59,0.17,stroma
14678,15343,13502.38,46431.74,0.56,0.65,0.06,0.25,0.88,0.01,stroma
14679,15344,13364.25,46572.56,0.13,0.45,0.82,0.1,0.0,0.28,stroma
14680,15345,13411.09,46437.9,1.03,0.55,0.65,0.29,0.0,0.7,stroma
14681,15346,13451.05,46061.38,0.0,0.15,0.0,0.29,0.0,0.45,stroma
14682,15347,13032.9,46202.83,4.01,0.54,1.7,0.35,1.05,0.0,stroma
14683,15348,12970.39,46147.18,2.9,0.65,1.19,0.2,0.0,0.57,stroma
14684,15349,12947.92,46560.03,0.21,0.74,0.32,0.12,0.0,0.0,stroma
14685,15350,13452.04,46101.76,1.41,0.39,0.5,0.0,0.35,0.08,stroma
14686,15351,13006.65,46266.07,2.29,0.57,3.91,0.11,1.15,0.0,stroma
14687,15352,13114.31,46361.65,3.59,0.71,1.49,0.28,0.55,0.58,stroma
14688,15353,12967.8,46572.37,1.84,0.57,9.38,0.18,0.59,0.45,stroma
14689,15354,12980.24,46359.98,2.94,0.34,1.1,0.36,0.98,0.44,stroma
14690,15355,13106.04,46229.44,1.47,0.88,0.03,0.03,0.0,0.37,stroma
14691,15356,12952.32,46529.99,0.18,0.14,0.39,0.0,0.15,1.68,stroma
14692,15357,13172.77,46198.21,2.6,0.79,0.0,0.11,1.13,0.96,stroma
14693,15358,13035.51,46140.56,0.48,0.9,0.78,0.05,0.31,0.35,stroma
14694,15359,13105.86,46288.41,0.0,0.18,0.0,0.0,0.38,0.0,stroma
14695,15360,13112.56,46049.11,1.07,0.4,0.0,0.0,1.06,0.0,stroma
14696,15361,12979.78,46589.94,3.8,2.03,1.0,0.24,0.87,0.0,tumor
14697,15362,13152.87,46178.94,1.62,0.35,0.0,0.05,0.0,0.16,stroma
14698,15363,13098.68,46482.77,1.91,0.82,0.37,0.64,1.23,0.0,stroma
14699,15364,12989.47,46073.12,3.93,0.61,2.01,1.57,1.71,0.11,stroma
14700,15365,13030.74,46049.74,0.0,0.63,0.69,0.02,0.83,0.42,stroma
14701,15366,13019.92,46533.78,0.05,0.79,0.0,0.27,0.08,0.68,stroma
14702,15367,13069.8,46260.51,1.55,0.36,1.83,0.3,0.25,0.0,stroma
14703,15368,13010.22,46334.68,4.81,1.03,1.66,0.32,1.01,1.15,stroma
14704,15369,13486.43,46336.09,2.65,0.32,1.31,0.05,0.57,0.35,stroma
14705,15370,13473.46,46287.83,0.68,0.22,0.0,0.2,0.0,0.37,stroma
14706,15371,13013.25,46412.25,3.36,0.47,1.2,0.11,1.99,0.91,stroma
14707,15372,13410.51,46283.14,0.5,0.57,0.7,0.0,0.0,0.17,stroma
14708,15373,13047.22,46164.34,0.13,0.7,0.52,0.12,1.23,0.45,stroma
14709,15374,13382.91,46506.75,0.0,0.38,0.83,0.0,1.98,0.7,stroma
14710,15375,13461.48,46163.98,0.26,0.12,0.0,0.0,0.44,0.77,stroma
14711,15376,13045.29,46097.49,2.33,0.12,0.27,0.0,0.04,0.0,stroma
14712,15377,13086.21,46075.86,2.08,0.26,0.0,0.18,0.78,0.14,stroma
14713,15378,13030.45,46378.02,2.12,0.14,1.21,0.08,1.6,0.41,stroma
14714,15379,13442.04,46604.94,0.0,0.14,1.18,0.0,1.73,0.48,stroma
14715,15380,12990.95,46316.37,1.97,0.63,1.37,0.25,0.06,0.08,stroma
14716,15381,13196.47,46033.66,0.0,0.23,0.0,0.04,0.0,0.14,stroma
14717,15382,13488.9,46110.76,0.23,0.0,5.01,0.18,0.0,0.79,stroma
14718,15383,13108.84,46525.78,0.48,0.2,0.01,0.0,0.0,0.0,stroma
14719,15384,13424.85,46591.54,0.45,0.0,0.44,0.0,0.0,0.56,stroma
14720,15385,13469.34,46396.78,1.69,0.51,0.31,0.0,2.29,0.76,stroma
14721,15386,13506.98,46322.29,1.27,0.19,0.68,0.12,0.53,0.17,stroma
14722,15387,13015.85,46243.78,2.14,1.08,0.84,0.0,0.66,0.0,stroma
14723,15388,13121.94,46427.64,0.74,0.21,0.61,0.02,0.18,0.53,stroma
14724,15389,13011.52,46125.18,0.86,0.54,1.54,0.12,0.21,0.13,stroma
14725,15390,13476.15,46462.76,0.87,0.36,9.92,0.11,0.46,0.82,stroma
14726,15391,12994.28,46117.64,2.99,0.57,0.58,0.06,0.39,0.74,stroma
14727,15392,13438.19,46421.22,3.28,0.36,0.93,0.23,1.19,0.25,stroma
14728,15393,13000.28,46549.71,1.22,0.85,1.12,0.0,1.28,0.34,tumor
14729,15394,13508.37,46031.69,0.95,0.25,0.3,0.19,0.29,0.03,stroma
14730,15395,13191.11,46261.6,0.0,0.0,0.0,0.0,0.0,0.69,stroma
14731,15396,13444.93,46433.45,0.0,0.4,0.33,0.0,0.08,0.0,stroma
14732,15397,13414.56,46353.3,0.0,0.51,0.21,0.0,0.37,0.39,stroma
14733,15398,13133.05,46357.35,2.85,0.67,1.47,0.13,0.3,0.3,stroma
14734,15399,13513.21,46482.6,0.51,0.22,0.38,0.11,1.15,0.12,stroma
14735,15400,13060.19,46146.79,2.26,0.47,2.33,0.16,1.17,1.17,stroma
14736,15401,13415.88,46086.65,0.0,0.12,0.02,0.0,0.0,0.24,stroma
14737,15402,13095.34,46552.75,0.5,0.18,0.55,0.15,0.66,0.13,stroma
14738,15403,13427.19,46479.92,0.07,1.94,0.41,0.08,0.63,0.0,stroma
14739,15404,13414.27,46254.01,0.21,0.48,0.41,0.0,0.05,1.53,stroma
14740,15405,13411.45,46347.37,0.83,0.58,0.0,0.0,0.0,0.06,stroma
14741,15406,13115.93,46252.43,1.04,0.57,2.02,0.32,1.05,0.08,stroma
14742,15407,13041.49,46082.93,2.06,0.88,1.79,0.02,0.45,0.0,stroma
14743,15408,13047.57,46065.68,1.08,0.26,1.85,0.19,1.02,0.0,stroma
14744,15409,13150.88,46142.26,0.31,0.12,0.47,0.0,0.0,0.03,stroma
14745,15410,12948.95,46506.4,0.86,0.58,0.5,0.24,0.15,0.0,stroma
14746,15411,13002.44,46316.5,2.73,0.39,2.45,0.43,0.51,0.53,stroma
14747,15412,12954.74,46392.81,2.28,0.24,0.69,0.0,0.73,0.0,stroma
14748,15413,13395.43,46331.62,0.18,0.52,0.0,0.0,0.32,0.1,stroma
14749,15414,13419.09,46473.63,0.91,0.63,0.06,0.17,0.52,0.11,stroma
14750,15415,13496.57,46269.91,0.24,0.32,0.62,0.0,0.14,0.28,stroma
14751,15416,13180.51,46436.75,0.16,0.0,0.0,0.0,0.0,0.0,stroma
14752,15417,13109.28,46405.5,5.37,2.22,1.23,0.0,1.36,0.0,tumor
14753,15418,13018.7,46181.49,3.96,0.97,0.27,0.2,0.48,0.0,stroma
14754,15419,13066.53,46006.06,1.01,0.3,0.68,0.27,0.93,0.75,stroma
14755,15420,13001.24,46033.05,0.34,0.5,0.71,0.39,0.41,0.86,stroma
14756,15421,13454.65,46550.54,0.08,0.29,1.45,0.0,1.19,0.0,stroma
14757,15422,13110.44,46256.26,1.99,0.97,1.36,0.66,0.38,0.89,stroma
14758,15423,13384.09,46477.39,0.0,0.21,0.46,0.39,0.62,0.0,stroma
14759,15424,13435.9,46566.28,1.57,0.47,2.17,0.02,1.13,0.5,stroma
14760,15425,13140.37,46453.93,0.0,0.03,0.0,0.01,0.0,0.86,stroma
14761,15426,12932.75,46378.88,1.26,0.0,1.33,0.2,0.7,0.0,stroma
14762,15427,13078.15,46065.11,1.65,0.16,0.0,0.0,0.28,0.0,stroma
14763,15428,13129.94,46338.66,1.58,1.57,0.59,0.29,0.01,0.45,stroma
14764,15429,13081.86,46471.35,2.62,2.64,0.75,0.07,0.57,1.13,tumor
14765,15430,13095.44,46056.35,1.79,0.41,0.41,0.37,0.09,0.49,stroma
14766,15431,13117.08,46050.75,1.39,0.26,0.0,0.0,0.23,0.16,stroma
14767,15432,12996.38,46060.04,0.67,0.37,0.53,0.21,0.2,0.57,stroma
14768,15433,13011.31,46559.46,2.26,1.09,0.98,0.15,1.28,0.42,stroma
14769,15434,12994.4,46319.5,1.99,0.49,1.46,0.17,0.33,0.06,stroma
14770,15435,13517.08,46532.32,0.0,0.15,0.05,0.0,0.0,0.79,stroma
14771,15436,13001.57,46201.18,2.39,0.53,1.69,0.27,1.13,0.0,stroma
14772,15437,13178.45,46114.93,0.11,0.59,0.31,0.24,0.44,0.0,stroma
14773,15438,13073.53,46087.83,3.64,0.17,2.06,0.43,1.83,0.24,stroma
14774,15439,13157.94,46404.47,0.28,0.0,0.12,0.0,0.75,0.0,stroma
14775,15440,13048.22,46297.91,2.06,0.25,0.26,0.25,0.0,0.72,stroma
14776,15441,13122.91,46278.99,0.29,0.52,0.0,0.39,1.62,0.0,stroma
14777,15442,13381.64,46584.28,1.83,0.68,0.07,0.03,0.0,0.31,stroma
14778,15443,13037.68,46382.29,4.4,0.03,0.53,0.29,0.0,0.16,stroma
14779,15444,13121.93,46277.78,0.49,0.68,0.55,0.0,0.0,0.35,stroma
14780,15445,13042.72,46295.03,2.87,0.29,0.0,0.0,0.65,6.1,stroma
14781,15446,13129.63,46314.51,2.62,0.37,0.17,0.0,0.21,0.77,stroma
14782,15447,13506.88,46572.08,0.39,0.49,0.0,0.0,0.61,0.64,stroma
14783,15448,13419.1,46430.07,1.4,0.26,1.81,0.0,0.65,0.86,stroma
14784,15449,13016.88,46192.67,3.47,0.54,0.34,0.0,0.91,0.55,stroma
14785,15450,12941.78,46071.93,2.16,0.82,0.78,0.4,1.38,0.0,stroma
14786,15451,13009.42,46224.37,1.46,1.21,0.72,0.03,0.61,0.0,stroma
14787,15452,13517.82,46409.63,1.03,0.03,1.06,0.33,0.0,2.2,stroma
14788,15453,13074.25,46191.81,1.82,0.49,0.72,0.22,0.0,1.19,stroma
14789,15454,12964.77,46519.7,0.64,0.46,0.51,0.0,0.32,0.0,stroma
14790,15455,13005.41,46371.41,4.26,0.41,0.0,0.29,0.0,0.0,stroma
14791,15456,13505.17,46455.8,0.87,0.23,0.41,0.0,0.0,0.52,stroma
14792,15458,13123.02,46020.9,2.8,0.24,0.0,0.14,0.57,0.01,stroma
14793,15459,13348.0,46268.85,0.0,0.76,0.0,0.0,0.0,0.0,stroma
14794,15460,13094.47,46300.71,2.0,0.83,0.0,0.0,0.06,0.43,stroma
14795,15461,13176.55,46106.39,0.0,1.39,0.0,0.0,0.0,0.17,stroma
14796,15462,13065.97,46462.35,1.28,0.62,0.78,0.21,0.51,0.07,stroma
14797,15463,13407.29,46224.78,0.0,0.0,0.16,0.0,0.0,0.0,stroma
14798,15464,13008.62,46082.72,2.17,0.42,2.17,0.2,0.0,2.96,stroma
14799,15465,13088.73,46264.61,1.56,0.47,1.63,0.27,0.0,0.0,stroma
14800,15466,13044.84,46150.97,2.7,0.4,0.83,0.0,0.39,0.74,stroma
14801,15468,13127.28,46390.31,2.26,2.62,0.6,0.42,2.46,0.72,tumor
14802,15469,13429.09,46318.27,0.84,1.21,0.47,0.0,0.49,0.95,stroma
14803,15470,12938.82,46087.5,1.71,0.48,1.58,0.31,0.02,0.0,stroma
14804,15471,12938.56,46110.48,0.12,0.24,1.23,0.0,1.02,0.27,stroma
14805,15472,12988.47,46249.35,2.41,0.62,1.94,0.12,0.94,0.23,stroma
14806,15473,13427.14,46125.48,0.64,0.37,0.1,0.3,0.55,0.35,stroma
14807,15474,12969.72,46393.54,3.93,0.66,0.24,0.31,0.74,2.39,stroma
14808,15475,13109.77,46387.68,2.41,0.72,0.63,0.12,0.01,0.0,stroma
14809,15476,13205.31,46240.38,0.69,0.21,0.43,0.0,0.35,0.29,stroma
14810,15477,12956.82,46051.84,3.34,0.64,0.57,0.17,0.57,0.57,stroma
14811,15478,13471.51,46515.79,0.0,0.38,0.0,0.13,1.31,0.18,stroma
14812,15479,13411.97,46268.51,0.73,0.07,0.23,0.09,0.74,0.6,stroma
14813,15480,13108.73,46254.49,2.48,1.18,1.17,0.51,0.64,0.72,stroma
14814,15481,12983.59,46421.27,1.74,0.15,1.36,0.04,0.0,1.56,stroma
14815,15482,13027.41,46088.78,2.68,0.58,1.09,0.15,0.3,0.0,stroma
14816,15483,13176.24,46294.04,0.03,0.37,0.0,0.12,1.11,0.03,stroma
14817,15484,13507.62,46546.06,0.59,0.47,1.5,0.13,0.0,0.82,stroma
14818,15485,13495.91,46327.8,0.95,0.04,1.21,0.06,0.0,1.04,stroma
14819,15486,13048.64,46408.7,0.61,0.0,0.0,0.32,0.0,1.43,stroma
14820,15487,13027.43,46565.69,2.12,1.48,1.14,0.14,1.29,0.44,tumor
14821,15488,13046.9,46154.13,1.23,0.56,0.0,0.08,0.74,0.43,stroma
14822,15489,13124.73,46298.12,1.53,0.46,0.06,0.24,0.0,0.87,stroma
14823,15490,13480.07,46356.64,1.83,0.35,0.56,0.19,0.0,0.0,stroma
14824,15491,13018.66,46399.73,0.0,0.1,0.25,0.21,0.8,0.0,stroma
14825,15492,13403.75,46592.23,1.05,0.18,0.38,0.12,0.0,0.56,stroma
14826,15494,13036.3,46246.74,0.95,0.57,0.94,0.13,0.34,0.42,stroma
14827,15495,13363.58,46265.7,0.02,0.61,0.27,0.16,0.75,0.19,stroma
14828,15496,13416.91,46152.02,0.19,0.37,0.0,0.0,0.28,0.71,stroma
14829,15497,13032.25,46047.87,0.33,0.85,0.48,0.14,0.11,0.04,stroma
14830,15498,13083.55,46045.63,0.73,0.81,0.48,0.36,0.54,0.68,stroma
14831,15499,13484.76,46043.13,0.02,0.42,0.27,0.18,0.65,0.61,stroma
14832,15500,13006.85,46123.41,3.41,0.66,1.61,0.02,1.38,0.49,stroma
14833,15501,13166.13,46147.08,0.2,0.2,0.43,0.11,0.0,0.34,stroma
14834,15502,13100.07,46376.06,4.96,0.77,0.8,0.0,0.86,0.13,stroma
14835,15503,13056.13,46282.41,4.28,0.0,5.99,0.19,1.04,0.6,stroma
14836,15504,13055.66,46295.35,0.43,0.57,3.23,0.06,1.64,0.34,stroma
14837,15505,12971.84,46126.93,1.95,0.44,1.25,0.58,0.97,0.35,stroma
14838,15506,13450.02,46252.99,0.12,0.47,0.24,0.0,0.0,0.0,stroma
14839,15507,13129.81,46269.96,1.13,0.75,0.0,0.0,0.38,0.56,stroma
14840,15508,13496.51,46126.25,1.76,0.32,0.87,0.27,0.04,1.33,stroma
14841,15509,12959.57,46257.07,1.97,0.11,2.05,0.05,0.56,0.0,stroma
14842,15510,13018.67,46068.33,5.81,0.37,1.26,0.44,1.11,1.22,stroma
14843,15511,13355.6,46568.15,0.07,0.22,0.0,0.0,0.0,0.0,stroma
14844,15512,13120.18,46284.59,0.0,0.52,0.07,0.33,0.31,1.16,stroma
14845,15513,13422.31,46196.55,0.0,0.19,0.33,0.03,0.89,0.11,stroma
14846,15514,13016.39,46466.05,0.48,0.28,0.12,0.0,0.57,0.0,stroma
14847,15515,13064.02,46237.87,0.89,0.44,0.31,0.0,0.92,0.27,stroma
14848,15516,13491.06,46393.74,2.25,0.41,0.53,0.23,0.4,0.09,stroma
14849,15517,13037.79,46423.35,3.99,0.36,0.0,0.07,0.0,0.16,stroma
14850,15518,13003.36,46106.0,2.29,0.2,1.8,0.81,1.44,0.0,stroma
14851,15519,13193.14,46603.0,0.28,0.19,0.0,0.0,0.0,0.19,stroma
14852,15520,13480.26,46577.05,0.99,0.27,1.38,0.12,1.16,1.32,stroma
14853,15521,13070.19,46034.33,0.47,0.34,6.17,0.0,1.41,0.61,stroma
14854,15522,13090.74,46571.52,0.34,0.71,0.6,0.0,0.0,0.16,stroma
14855,15523,13112.05,46384.67,3.18,1.59,1.99,0.45,1.01,0.36,tumor
14856,15524,13098.17,46430.5,2.01,6.82,0.4,0.36,1.6,0.32,tumor
14857,15525,13082.24,46516.68,3.64,3.21,1.41,0.49,0.81,0.46,tumor
14858,15526,13452.54,46266.55,0.66,0.32,0.51,0.1,0.0,0.0,stroma
14859,15527,12990.59,46393.71,0.91,0.6,0.09,0.05,0.91,0.0,stroma
14860,15528,13505.31,46284.31,1.19,0.32,0.0,0.0,0.0,0.43,stroma
14861,15529,13486.87,46426.43,0.21,0.35,0.31,0.05,0.41,1.38,stroma
14862,15530,13029.8,46448.38,0.0,0.26,1.04,0.0,2.03,0.49,stroma
14863,15531,13449.68,46504.8,0.32,0.44,0.32,0.0,0.0,0.41,stroma
14864,15532,13403.87,46569.36,1.12,0.17,0.0,0.03,1.33,1.28,stroma
14865,15533,13445.36,46323.98,0.25,0.0,0.8,0.0,0.01,0.38,stroma
14866,15534,13090.76,46566.64,0.49,0.65,0.35,0.03,0.1,1.22,stroma
14867,15535,13061.89,46137.59,1.56,0.76,0.0,0.26,0.1,0.0,stroma
14868,15536,13031.96,46220.92,1.51,0.64,2.38,0.1,0.0,0.28,stroma
14869,15537,13244.85,46198.85,0.1,0.11,0.25,0.08,0.11,0.12,stroma
14870,15538,13062.91,46496.35,2.49,1.79,2.39,0.0,0.92,0.17,tumor
14871,15539,13125.68,46257.67,1.09,0.64,1.02,0.1,0.01,1.01,stroma
14872,15540,13521.11,46366.22,1.55,0.35,1.14,0.0,0.0,0.24,stroma
14873,15541,13401.16,46462.59,0.16,0.47,0.0,0.0,0.31,0.45,stroma
14874,15542,13012.41,46362.48,2.3,0.22,1.08,0.0,0.73,0.0,stroma
14875,15543,12949.22,46166.75,1.58,0.74,1.02,0.0,0.73,0.0,stroma
14876,15544,13432.9,46156.12,0.24,0.1,0.0,0.25,0.17,0.01,stroma
14877,15545,13002.58,46097.15,3.08,0.2,1.83,0.52,0.43,0.29,stroma
14878,15546,13459.44,46181.14,0.54,0.25,0.0,0.09,0.0,0.0,stroma
14879,15547,13096.25,46123.33,1.08,0.35,0.03,0.0,0.09,0.0,stroma
14880,15548,13025.76,46425.18,1.94,0.36,0.0,0.05,0.14,0.66,stroma
14881,15549,13002.7,46355.54,6.49,1.02,1.19,0.26,1.06,0.53,stroma
14882,15550,13038.42,46269.86,2.86,0.54,1.78,0.23,2.03,0.0,stroma
14883,15551,13021.25,46232.24,3.26,0.27,1.33,0.27,0.62,0.03,stroma
14884,15552,13058.2,46004.31,0.81,0.74,0.55,0.24,0.81,0.0,stroma
14885,15553,12997.02,46351.21,3.28,0.84,1.21,0.0,0.3,0.28,stroma
14886,15554,13059.74,46577.32,3.41,4.07,2.51,0.56,2.13,0.16,tumor
14887,15555,13430.77,46411.44,1.06,0.43,0.53,0.0,0.69,0.0,stroma
14888,15556,13063.8,46352.0,4.59,0.14,1.62,0.36,2.1,0.12,stroma
14889,15557,13042.37,46185.03,3.63,0.8,2.37,0.33,1.01,0.0,stroma
14890,15558,13504.08,46523.81,1.12,0.1,0.22,0.02,0.5,0.62,stroma
14891,15559,13041.65,46024.45,1.64,0.39,0.48,0.17,1.17,0.0,stroma
14892,15560,13085.0,46059.21,0.75,0.53,1.02,0.35,1.78,0.85,stroma
14893,15561,13041.93,46285.99,1.01,0.45,0.0,0.0,0.89,0.13,stroma
14894,15562,12979.45,46109.98,0.93,0.62,0.95,0.04,0.0,0.23,stroma
14895,15563,13071.84,46110.58,0.72,0.3,1.46,0.02,0.98,1.15,stroma
14896,15564,13438.03,46338.31,0.27,0.3,0.95,0.05,0.0,0.43,stroma
14897,15565,13030.99,46169.92,2.23,0.44,1.49,0.07,1.38,0.66,stroma
14898,15566,13434.34,46378.39,0.32,0.4,0.13,0.19,0.0,0.0,stroma
14899,15567,12993.72,46592.88,4.07,1.6,1.81,0.23,2.59,0.36,tumor
14900,15568,13508.05,46127.42,0.59,0.0,0.47,0.13,0.0,0.17,stroma
14901,15569,12975.51,46388.43,3.16,0.65,0.69,0.5,0.25,0.0,stroma
14902,15570,13371.7,46523.16,0.81,0.46,1.49,0.0,1.31,0.14,stroma
14903,15571,13119.87,46124.89,0.48,0.39,0.0,0.2,0.0,0.0,stroma
14904,15572,13512.85,46469.77,0.71,0.56,3.57,0.0,0.98,0.19,stroma
14905,15573,12955.81,46568.13,1.16,0.68,0.9,0.31,0.87,0.0,stroma
14906,15574,13503.51,46588.83,0.73,0.35,1.15,0.28,0.0,0.32,stroma
14907,15575,13087.06,46467.01,2.41,0.87,5.09,0.21,0.99,0.1,stroma
14908,15576,13106.25,46431.31,2.4,4.52,0.41,0.07,0.6,0.54,tumor
14909,15577,12996.07,46282.64,3.49,0.39,1.18,0.1,1.8,0.81,stroma
14910,15578,12938.99,46054.29,6.07,0.75,0.0,0.01,0.8,0.36,stroma
14911,15579,13118.42,46116.66,0.0,0.1,0.0,0.0,0.37,0.0,stroma
14912,15580,13126.12,46247.71,3.44,0.54,3.16,0.35,1.55,0.71,stroma
14913,15581,13449.51,46532.23,1.46,0.64,1.59,0.22,0.59,0.29,stroma
14914,15582,13029.42,46117.22,2.45,0.34,0.79,0.22,1.41,0.0,stroma
14915,15583,13455.01,46573.43,0.39,0.16,0.33,0.16,0.78,1.02,stroma
14916,15584,13094.3,46328.1,1.83,0.86,0.0,0.11,1.01,0.43,stroma
14917,15585,13040.48,46338.85,2.18,0.42,0.46,0.21,0.01,0.02,stroma
14918,15586,12937.4,46376.75,2.64,0.02,0.0,0.03,0.06,0.07,stroma
14919,15587,12971.17,46141.69,2.28,0.62,0.74,0.36,1.3,0.28,stroma
14920,15588,13079.86,46348.59,0.04,0.54,0.22,0.0,0.22,0.97,stroma
14921,15589,13517.18,46553.37,0.19,0.13,0.14,0.03,0.79,0.0,stroma
14922,15590,13131.06,46080.6,0.24,0.37,2.4,0.02,0.75,0.0,stroma
14923,15591,13041.19,46124.31,2.35,0.88,2.01,0.02,0.16,0.6,stroma
14924,15592,13137.78,46063.61,0.0,0.0,0.38,0.0,0.21,0.22,stroma
14925,15593,13067.07,46085.13,4.2,0.15,0.19,0.0,0.22,0.0,stroma
14926,15594,13392.87,46483.31,0.16,0.09,0.19,0.27,0.21,0.38,stroma
14927,15595,13387.85,46343.74,0.41,0.39,0.0,0.05,0.0,0.55,stroma
14928,15596,13501.85,46217.0,0.0,0.01,0.0,0.0,0.25,0.31,stroma
14929,15597,13149.81,46503.86,1.25,0.22,0.39,0.0,0.55,0.6,stroma
14930,15598,13087.23,46276.08,1.13,0.14,2.8,0.25,1.35,0.31,stroma
14931,15599,13023.68,46331.5,2.18,0.67,0.37,0.01,1.01,3.72,stroma
14932,15601,12990.46,46244.04,3.48,1.27,1.61,0.16,0.0,0.2,tumor
14933,15602,12989.36,46277.18,3.42,0.44,0.56,0.24,0.79,9.97,stroma
14934,15603,13490.52,46160.52,2.03,0.0,0.24,0.07,0.0,1.27,stroma
14935,15604,12963.06,46281.32,2.27,0.32,0.77,0.37,0.0,0.62,stroma
14936,15605,13149.95,46225.05,3.61,0.6,1.24,0.22,1.85,0.45,stroma
14937,15606,13054.71,46476.08,1.33,0.67,0.56,0.0,1.17,2.12,stroma
14938,15607,13047.93,46268.55,3.26,0.21,2.35,0.48,0.0,0.0,stroma
14939,15608,12973.16,46215.88,2.71,0.22,1.24,0.06,0.66,1.04,stroma
14940,15609,13008.47,46494.32,0.65,1.19,0.32,0.0,0.0,0.0,stroma
14941,15610,13228.82,46169.46,0.56,0.0,0.0,0.34,0.56,0.0,stroma
14942,15611,13000.98,46378.19,3.85,0.44,0.42,0.09,0.0,0.05,stroma
14943,15612,13127.69,46264.65,1.49,0.56,1.19,0.0,1.44,0.91,stroma
14944,15613,13188.5,46205.38,0.0,0.14,0.0,0.0,0.0,0.17,stroma
14945,15614,13065.79,46390.86,3.14,0.42,0.49,0.0,0.7,2.02,stroma
14946,15615,13042.43,46331.6,4.3,0.5,0.96,0.24,0.4,0.52,stroma
14947,15616,13086.22,46429.76,5.11,1.53,0.94,0.16,0.57,0.74,tumor
14948,15617,13108.29,46103.25,0.81,0.31,2.34,0.31,1.03,0.61,stroma
14949,15618,13055.99,46397.73,1.05,0.41,1.47,0.07,0.25,0.0,stroma
14950,15619,13172.75,46350.49,0.48,0.03,0.22,0.01,0.0,0.0,stroma
14951,15620,13479.8,46294.76,1.02,0.45,1.1,0.05,0.71,0.64,stroma
