,cell.ID,nucleus.x,nucleus.y,PD1.score.normalized,CK.score.normalized,Ki67.score.normalized,GB.score.normalized,CD8.score.normalized,PDL1.score.normalized,tissue.type
5826,6518,15439.23,34381.3,0.12,0.33,0.59,0.18,0.0,0.51,stroma
5827,6519,15311.57,34153.46,0.22,0.79,0.04,0.0,0.26,0.66,stroma
5828,6520,15112.47,34445.67,0.19,1.45,4.64,0.44,0.13,0.32,tumor
5829,6521,15024.27,34521.64,0.78,0.31,0.08,0.21,0.42,1.53,stroma
5830,6522,15416.74,34244.82,0.27,2.14,0.0,0.42,0.2,0.64,tumor
5831,6523,15241.32,34380.19,0.19,1.71,0.0,0.26,0.42,0.0,tumor
5832,6524,15326.74,34139.0,0.39,1.55,0.11,0.0,2.05,0.64,tumor
5833,6525,15267.29,34541.29,0.1,0.52,0.0,0.88,0.1,0.11,stroma
5834,6526,15051.69,34617.72,0.28,0.44,1.82,0.31,0.0,0.85,stroma
5835,6527,14979.61,34722.2,0.42,0.16,0.16,0.71,6.74,0.48,stroma
5836,6528,15018.8,34492.98,0.64,0.53,0.41,0.0,0.77,1.79,stroma
5837,6529,15227.29,34492.42,0.07,0.16,0.0,0.39,0.28,0.0,stroma
5838,6530,15088.38,34510.99,0.14,2.0,0.78,0.0,0.0,0.49,tumor
5839,6531,15472.67,34274.52,0.07,0.85,0.0,0.4,0.24,0.27,stroma
5840,6532,15377.1,34449.23,0.07,0.14,1.19,0.38,0.13,0.31,stroma
5841,6533,15425.18,34157.65,0.2,0.78,0.0,0.28,0.32,0.6,stroma
5842,6534,15357.29,34219.9,0.12,1.83,0.07,0.0,0.0,0.39,tumor
5843,6535,15089.43,34366.73,0.52,0.5,0.31,0.0,0.12,0.48,stroma
5844,6536,15020.88,34398.24,0.36,0.27,0.0,0.02,0.18,0.62,stroma
5845,6537,15088.2,34705.18,0.36,0.69,0.0,0.0,0.0,1.25,stroma
5846,6538,15142.36,34480.76,0.01,0.23,1.06,0.0,0.18,0.13,stroma
5847,6539,15182.15,34539.72,0.24,0.6,0.88,0.0,0.07,1.67,stroma
5848,6540,15352.81,34365.29,0.91,1.1,4.59,0.47,0.55,1.35,tumor
5849,6541,15400.95,34174.83,0.23,1.06,0.48,0.33,0.19,1.04,tumor
5850,6542,15244.0,34568.34,0.1,0.52,0.09,0.0,0.0,0.0,stroma
5851,6543,15056.97,34385.63,0.35,1.45,0.0,0.01,0.04,1.15,tumor
5852,6544,15087.41,34428.41,0.13,0.13,0.71,0.0,0.0,0.46,stroma
5853,6545,15352.38,34230.58,0.06,1.69,0.22,0.48,0.0,0.12,tumor
5854,6546,15367.19,34259.77,0.14,2.26,0.22,0.0,0.0,0.23,tumor
5855,6547,15067.3,34712.4,0.3,3.32,0.0,0.0,0.18,0.67,tumor
5856,6548,15201.92,34398.64,0.12,0.49,0.22,0.05,0.0,0.8,stroma
5857,6549,15216.82,34312.76,0.29,3.95,0.26,0.03,0.0,0.56,tumor
5858,6550,15058.66,34710.03,0.37,0.27,0.08,0.0,1.94,0.47,stroma
5859,6551,15055.75,34400.16,0.35,4.6,2.02,0.88,0.19,0.56,tumor
5860,6552,15094.6,34323.82,0.17,0.35,0.0,0.0,0.03,0.39,stroma
5861,6553,15285.26,34414.63,0.22,0.5,0.0,0.0,0.0,0.22,stroma
5862,6554,15342.8,34450.87,0.04,0.09,0.23,0.86,0.36,0.0,stroma
5863,6555,14958.0,34488.49,0.14,0.25,0.32,0.0,0.33,1.06,stroma
5864,6556,15075.64,34666.79,0.25,1.04,1.12,0.0,0.02,0.22,tumor
5865,6557,15477.57,34278.16,0.06,0.89,0.0,0.9,0.0,0.06,stroma
5866,6558,15168.57,34411.98,0.16,0.26,2.69,0.51,0.15,0.55,stroma
5867,6559,15426.87,34256.57,0.16,1.97,0.39,0.0,0.0,0.28,tumor
5868,6560,15037.93,34387.29,0.24,0.11,0.0,0.47,0.06,0.26,stroma
5869,6561,15089.42,34324.13,0.07,0.35,0.24,1.05,0.0,0.29,stroma
5870,6562,15153.99,34416.58,0.09,0.19,2.83,0.42,0.17,0.23,stroma
5871,6563,15287.81,34414.13,0.23,0.33,0.59,0.51,0.0,1.23,stroma
5872,6564,15189.19,34267.78,0.23,0.54,0.17,0.23,0.29,0.36,stroma
5873,6565,15121.48,34699.25,0.28,0.47,0.43,0.07,0.0,0.43,stroma
5874,6566,15287.53,34420.19,0.46,0.71,0.97,0.25,0.3,1.36,stroma
5875,6567,15513.03,34162.25,0.11,1.24,0.36,0.77,0.0,0.29,tumor
5876,6568,15134.25,34655.44,0.14,2.16,0.0,0.41,0.45,0.24,tumor
5877,6569,15452.02,34316.6,0.23,1.06,0.0,0.18,0.19,1.35,tumor
5878,6570,15394.78,34277.42,0.1,0.6,0.06,0.25,0.08,0.37,stroma
5879,6571,15348.79,34141.98,0.2,1.9,0.96,0.0,0.0,0.4,tumor
5880,6572,15129.27,34640.75,0.15,1.71,0.0,0.0,0.19,0.37,tumor
5881,6573,15308.97,34379.86,0.26,1.3,0.19,0.61,0.27,1.13,tumor
5882,6574,15370.32,34155.06,0.06,1.92,0.0,0.68,0.0,0.26,tumor
5883,6575,15301.29,34191.33,1.08,1.88,0.0,0.43,0.22,0.21,tumor
5884,6576,15011.34,34707.23,0.24,3.32,0.21,0.77,0.17,0.6,stroma
5885,6577,15018.12,34660.32,0.96,0.26,0.78,0.05,0.3,1.22,stroma
5886,6578,15113.32,34434.61,0.17,1.2,0.45,0.0,0.3,0.73,tumor
5887,6579,15002.74,34616.49,0.65,0.4,0.06,0.0,0.0,0.13,stroma
5888,6580,15363.74,34210.02,0.14,0.31,0.27,0.49,0.21,0.21,tumor
5889,6581,15239.12,34248.0,0.25,3.07,0.0,0.03,0.47,0.52,tumor
5890,6582,15172.79,34472.16,0.13,2.37,2.92,0.27,0.28,0.4,tumor
5891,6583,15049.17,34675.48,0.97,0.05,2.18,0.49,0.0,0.24,stroma
5892,6584,15447.62,34146.0,0.23,1.86,0.0,0.0,0.0,0.31,tumor
5893,6585,15198.13,34569.43,0.19,0.31,0.41,0.0,0.0,1.21,stroma
5894,6586,15299.14,34482.79,0.08,0.6,0.19,0.55,0.15,0.36,stroma
5895,6587,15367.81,34339.98,0.43,3.92,0.11,0.97,0.0,0.52,tumor
5896,6588,15185.94,34425.52,0.25,3.45,0.97,0.0,0.28,0.32,tumor
5897,6589,15282.08,34257.41,0.2,0.62,0.0,0.0,0.05,0.33,stroma
5898,6590,15363.25,34382.53,0.29,2.26,0.0,0.46,0.32,0.37,tumor
5899,6591,14982.51,34594.63,0.29,0.58,0.75,0.0,0.0,1.14,stroma
5900,6592,15194.46,34494.89,0.11,0.13,0.04,1.32,0.0,0.21,stroma
5901,6593,15123.58,34514.08,0.26,0.53,0.57,0.0,4.77,0.74,stroma
5902,6594,15350.73,34464.46,0.14,0.2,0.0,0.0,0.21,0.25,stroma
5903,6595,15204.14,34387.74,0.03,0.96,0.0,0.0,0.0,0.17,stroma
5904,6596,14985.65,34562.11,0.1,3.64,0.0,0.9,0.39,0.41,tumor
5905,6597,15153.02,34634.98,0.36,3.98,1.76,1.04,0.28,0.54,tumor
5906,6598,15208.14,34420.84,0.15,1.54,1.6,0.54,0.0,0.19,tumor
5907,6599,15100.82,34612.94,0.11,1.12,0.01,0.29,0.0,0.17,tumor
5908,6600,15242.91,34331.58,0.28,1.78,1.47,0.27,0.1,0.58,tumor
5909,6601,15089.37,34519.29,0.05,0.62,0.0,0.91,0.11,0.19,stroma
5910,6602,15219.2,34288.61,0.5,0.4,0.1,0.55,0.37,0.68,stroma
5911,6604,15120.08,34665.11,0.26,2.07,0.11,0.28,0.0,0.57,tumor
5912,6605,15073.21,34433.96,0.13,0.6,0.02,0.0,0.29,0.43,stroma
5913,6606,15339.31,34224.31,0.21,2.07,0.24,0.2,0.23,0.35,tumor
5914,6607,15422.29,34230.27,0.21,0.69,0.65,0.4,2.17,1.62,tumor
5915,6608,15174.14,34304.89,0.63,0.29,0.18,0.29,0.37,0.38,stroma
5916,6609,15522.95,34139.8,0.14,0.28,0.39,0.33,0.0,0.76,stroma
5917,6610,15077.69,34686.68,0.27,1.94,0.96,0.0,0.0,0.61,tumor
5918,6611,15368.63,34246.96,0.15,1.51,2.67,0.72,0.1,0.6,tumor
5919,6612,15013.71,34574.28,0.24,0.48,0.61,0.11,0.1,0.94,stroma
5920,6613,15339.92,34493.7,0.05,0.16,0.28,0.41,0.0,0.03,stroma
5921,6614,15435.64,34177.98,0.22,3.19,0.14,0.0,0.0,0.8,tumor
5922,6615,15165.26,34433.34,0.17,0.33,0.0,0.93,0.05,0.3,stroma
5923,6616,15066.83,34383.79,0.18,0.89,0.0,0.48,0.08,1.0,stroma
5924,6617,15204.02,34508.42,0.15,0.37,0.11,0.0,0.04,0.8,stroma
5925,6618,15220.65,34443.77,0.25,0.42,0.09,0.26,0.0,0.24,stroma
5926,6619,15045.6,34371.58,0.39,0.37,0.91,0.8,0.0,0.73,stroma
5927,6620,15084.16,34466.04,0.33,0.18,0.42,0.31,0.81,0.66,stroma
5928,6621,15173.95,34596.25,0.49,0.56,5.69,0.0,0.71,1.76,stroma
5929,6622,15168.31,34346.71,0.37,0.51,0.03,0.31,0.0,1.03,stroma
5930,6623,15006.04,34536.81,0.18,3.34,6.03,0.54,0.0,0.37,tumor
5931,6624,15313.28,34260.06,0.29,2.53,0.0,0.0,0.27,0.25,tumor
5932,6625,15172.95,34375.88,0.61,0.43,0.77,0.0,0.28,0.52,stroma
5933,6626,15148.91,34563.5,0.21,2.34,0.0,0.3,0.06,0.74,tumor
5934,6627,15127.39,34409.21,0.16,0.26,0.81,0.7,0.0,0.45,stroma
5935,6628,15077.41,34569.64,0.24,0.72,0.05,0.55,0.0,0.76,stroma
5936,6629,15093.41,34402.94,0.94,0.61,0.0,0.0,0.45,1.25,stroma
5937,6630,15322.58,34340.52,0.47,1.7,0.42,1.71,2.2,0.59,tumor
5938,6631,15423.15,34286.81,0.18,2.02,2.36,0.34,0.13,0.36,tumor
5939,6632,15355.62,34403.75,0.29,1.39,0.37,0.08,0.13,0.44,tumor
5940,6633,15034.72,34353.52,0.05,0.09,0.56,0.39,0.47,0.0,stroma
5941,6634,14986.09,34662.39,0.2,1.05,0.0,0.0,0.35,0.46,stroma
5942,6635,15350.68,34241.75,0.13,1.62,0.17,0.0,0.15,0.4,tumor
5943,6636,15205.88,34262.69,0.19,0.28,0.33,0.0,0.03,0.5,stroma
5944,6637,15151.65,34583.0,0.24,0.2,5.13,0.0,0.51,0.31,stroma
5945,6638,15073.01,34406.56,0.06,0.38,0.31,0.0,0.15,0.4,stroma
5946,6639,14988.37,34517.53,0.1,0.37,0.41,0.0,0.13,0.38,stroma
5947,6640,15433.18,34302.43,0.2,2.46,0.47,1.08,0.11,0.0,tumor
5948,6641,15013.36,34599.31,0.33,0.44,0.0,0.0,0.2,0.83,stroma
5949,6642,15039.38,34468.77,0.28,0.28,0.0,0.0,0.22,0.49,stroma
5950,6643,15319.03,34424.46,0.9,0.42,0.0,0.0,0.22,1.22,stroma
5951,6644,15370.65,34205.28,0.16,2.68,0.01,0.43,0.01,0.55,tumor
5952,6645,15279.57,34176.79,0.38,0.57,0.0,0.12,0.03,0.58,stroma
5953,6646,14994.39,34674.66,0.4,0.25,0.0,0.0,0.3,1.02,stroma
5954,6647,15030.72,34528.84,0.2,0.26,0.1,0.43,0.0,0.22,stroma
5955,6648,15322.67,34468.5,0.14,0.07,0.51,0.0,0.03,0.09,stroma
5956,6649,14963.47,34581.59,0.37,1.19,0.05,0.84,0.26,1.7,tumor
5957,6650,15144.63,34653.82,0.23,2.53,3.37,0.71,0.0,0.72,tumor
5958,6651,15447.22,34265.43,0.12,2.54,0.0,1.49,0.18,0.35,tumor
5959,6652,15451.59,34289.78,0.2,1.97,0.57,0.49,0.15,0.44,tumor
5960,6653,15358.89,34256.29,0.31,2.1,0.29,0.0,0.0,0.15,tumor
5961,6654,15004.67,34506.18,0.17,0.73,5.41,0.0,0.29,0.35,stroma
5962,6655,15039.1,34415.98,0.06,0.0,0.62,0.46,0.04,0.13,stroma
5963,6656,15232.72,34572.7,0.11,0.41,0.22,0.16,0.0,0.42,stroma
5964,6657,15125.3,34347.26,0.86,2.54,0.04,0.28,0.33,1.12,tumor
5965,6658,15062.55,34518.09,0.2,0.56,0.1,0.59,3.78,0.48,stroma
5966,6659,15412.16,34435.46,0.07,0.1,0.0,0.76,0.0,0.0,stroma
5967,6660,15192.3,34464.05,0.18,0.36,2.39,0.0,0.11,0.54,stroma
5968,6661,15140.31,34494.22,0.27,2.5,0.0,0.0,0.0,0.32,tumor
5969,6662,15223.88,34234.71,0.2,1.88,0.07,0.0,0.36,0.51,tumor
5970,6663,15406.23,34251.92,0.13,1.82,0.0,0.05,0.0,0.3,tumor
5971,6664,15199.44,34352.89,0.1,1.85,0.41,0.97,0.33,0.02,tumor
5972,6665,15100.75,34520.97,0.16,2.51,2.43,0.0,0.0,0.57,tumor
5973,6666,15271.74,34248.36,0.3,1.74,0.0,0.68,0.05,0.62,stroma
5974,6667,15280.67,34274.17,0.21,0.75,0.0,0.02,0.54,1.21,stroma
5975,6668,15314.56,34463.21,0.37,0.94,0.88,0.78,0.11,0.58,stroma
5976,6669,15330.48,34409.0,0.88,2.98,0.0,0.24,0.0,1.0,tumor
5977,6670,15000.26,34394.83,0.11,0.2,0.14,0.83,0.0,0.12,stroma
5978,6671,15041.94,34602.93,0.18,0.23,0.11,0.4,2.66,1.02,stroma
5979,6672,15230.47,34507.75,0.12,1.42,5.25,0.0,0.26,0.75,tumor
5980,6673,15178.22,34579.81,0.27,0.41,0.0,0.0,0.0,1.41,stroma
5981,6674,15108.08,34634.5,0.42,2.09,0.13,0.93,0.0,0.77,tumor
5982,6675,15139.86,34284.33,0.11,0.42,0.0,0.44,0.5,0.27,stroma
5983,6676,15318.22,34245.29,0.48,2.49,0.07,1.77,0.01,0.32,tumor
5984,6677,15294.89,34349.19,0.2,0.73,0.0,0.38,0.0,0.0,stroma
5985,6678,15192.24,34592.44,0.2,0.33,0.0,0.74,0.0,0.63,stroma
5986,6679,15145.13,34685.19,0.22,1.31,0.0,0.0,0.26,0.48,tumor
5987,6680,15328.36,34438.87,0.04,0.12,1.05,0.13,0.03,0.1,stroma
5988,6681,15027.8,34585.5,0.34,0.36,0.16,0.0,0.0,0.54,stroma
5989,6682,15367.79,34331.75,0.45,0.94,0.32,1.14,0.28,0.68,stroma
5990,6683,14953.13,34720.17,0.27,0.19,0.0,0.59,0.56,0.38,stroma
5991,6684,15490.83,34261.61,0.13,2.55,0.0,0.12,0.0,0.57,stroma
5992,6685,15368.3,34289.22,0.17,0.33,0.0,0.38,0.24,0.0,stroma
5993,6686,15071.37,34355.63,0.35,0.33,0.0,0.99,0.03,0.64,stroma
5994,6687,15258.4,34361.79,0.2,1.35,0.02,0.95,0.0,0.68,tumor
5995,6688,15407.93,34162.95,0.14,0.37,0.0,0.77,0.0,0.36,stroma
5996,6689,15551.58,34197.86,1.22,1.02,0.21,0.0,0.0,0.63,tumor
5997,6690,15167.11,34619.89,0.59,1.31,0.0,0.0,0.09,1.24,tumor
5998,6691,15088.93,34569.41,0.5,1.08,0.0,0.26,0.0,1.22,tumor
5999,6692,15129.32,34648.45,0.15,1.62,4.56,0.33,0.0,0.16,tumor
6000,6693,15168.43,34685.24,0.15,0.16,0.0,0.08,0.11,0.36,tumor
6001,6694,15468.49,34175.93,0.15,0.57,0.0,0.0,0.06,0.95,tumor
6002,6695,15218.0,34335.55,0.18,2.05,3.19,0.0,0.0,0.59,tumor
6003,6696,15004.03,34700.11,0.31,0.41,0.0,0.0,0.55,1.57,stroma
6004,6697,15017.19,34430.32,0.2,0.23,0.43,0.0,0.52,0.59,stroma
6005,6698,15285.07,34451.92,0.12,0.43,0.0,0.0,0.46,0.65,stroma
6006,6699,15478.61,34138.16,0.15,0.47,0.07,0.0,0.0,0.43,tumor
6007,6700,15025.44,34713.93,0.05,0.45,0.24,0.0,0.37,0.09,stroma
6008,6701,15372.08,34312.45,0.2,0.7,0.13,0.36,0.01,0.3,stroma
6009,6702,15406.22,34335.58,0.39,1.18,0.55,0.22,0.32,0.51,tumor
6010,6703,15418.67,34219.42,0.28,1.0,0.2,0.0,0.38,1.03,tumor
6011,6704,15123.78,34486.72,1.29,0.36,1.42,1.87,0.25,0.34,stroma
6012,6705,14967.86,34645.17,0.2,0.84,0.38,0.51,2.07,0.64,stroma
6013,6706,15341.25,34246.28,0.18,1.67,0.0,0.38,0.33,0.75,tumor
6014,6707,15111.32,34509.57,0.21,0.66,0.91,0.06,0.0,0.85,stroma
6015,6708,15036.52,34453.88,0.11,0.16,0.43,0.0,0.3,0.23,stroma
6016,6709,15133.26,34580.57,0.23,2.8,0.05,0.68,0.34,0.49,tumor
6017,6710,15501.93,34237.73,0.22,2.08,1.75,0.75,0.3,1.52,tumor
6018,6711,15316.25,34376.02,0.26,1.52,0.11,0.23,0.39,0.32,tumor
6019,6712,15000.44,34432.8,0.13,0.3,0.0,0.37,0.29,0.39,stroma
6020,6713,14990.72,34427.38,0.1,0.57,0.32,0.0,0.0,0.42,stroma
6021,6714,15323.93,34468.34,0.02,0.0,0.0,0.58,0.0,0.0,stroma
6022,6715,15087.78,34674.98,0.3,2.09,0.1,0.0,0.0,0.56,tumor
6023,6716,15443.96,34304.05,0.28,2.62,1.24,0.61,0.41,0.78,tumor
6024,6717,15386.3,34178.77,0.36,1.93,0.62,0.0,0.0,0.24,tumor
6025,6718,15390.46,34350.63,1.4,1.3,0.65,0.0,0.09,1.3,tumor
6026,6719,15345.29,34251.81,0.16,2.32,0.8,0.78,0.08,0.18,tumor
6027,6720,15147.21,34638.58,0.24,2.43,0.57,0.69,0.12,0.12,tumor
6028,6721,15016.04,34563.21,0.21,0.36,0.48,0.24,0.37,0.33,stroma
6029,6722,15404.73,34261.39,0.46,2.11,0.0,0.33,0.48,0.56,tumor
6030,6723,15094.92,34592.02,0.2,2.33,0.2,1.19,0.45,0.25,tumor
6031,6724,15023.29,34688.49,0.3,0.15,1.89,0.0,1.01,0.36,stroma
6032,6725,15125.57,34316.0,0.68,0.28,0.24,0.24,0.0,0.73,stroma
6033,6726,15301.51,34494.02,0.05,0.22,0.22,0.0,0.0,0.26,stroma
6034,6727,14955.39,34603.77,0.28,0.72,0.0,2.55,0.0,0.69,stroma
6035,6728,15506.19,34184.7,0.15,1.97,0.0,0.91,0.05,0.38,tumor
6036,6729,15348.78,34194.6,0.52,1.42,0.0,1.16,0.3,0.73,tumor
6037,6730,15000.72,34633.22,0.53,0.56,0.0,0.82,0.25,0.54,stroma
6038,6731,15049.87,34635.29,0.15,0.25,0.0,0.0,0.12,0.15,stroma
6039,6732,15111.6,34297.14,0.26,0.61,0.0,0.0,0.0,0.5,stroma
6040,6733,15362.73,34357.78,0.17,1.48,0.02,1.3,0.4,0.18,tumor
6041,6734,15249.41,34441.03,0.05,0.3,0.58,0.18,0.19,0.52,stroma
6042,6735,15304.17,34273.51,0.7,1.61,0.0,0.0,0.05,1.44,tumor
6043,6736,15212.13,34522.66,0.15,2.59,0.0,0.39,0.09,0.15,tumor
6044,6737,14991.61,34630.99,0.21,0.42,0.06,0.0,0.54,0.45,stroma
6045,6738,15246.26,34228.95,0.19,0.54,0.0,0.0,0.0,0.51,stroma
6046,6739,15288.81,34404.49,0.85,2.58,0.03,0.55,0.26,1.86,tumor
6047,6740,15194.21,34383.13,0.11,2.4,0.25,0.47,0.49,0.26,tumor
6048,6741,15281.75,34426.71,0.29,0.89,0.61,0.0,0.24,1.04,stroma
6049,6742,15153.54,34393.14,0.23,0.48,1.56,0.24,0.22,0.34,stroma
6050,6743,14995.34,34677.92,1.34,0.24,7.17,0.0,0.18,0.33,stroma
6051,6744,15242.65,34424.6,0.15,0.94,0.87,0.0,0.14,0.13,stroma
6052,6745,15265.34,34178.73,0.2,0.46,0.58,0.44,0.66,0.04,stroma
6053,6746,15058.25,34451.05,0.2,0.66,0.19,0.01,0.14,0.39,stroma
6054,6747,15097.31,34493.3,0.11,0.78,1.68,0.47,0.0,0.3,stroma
6055,6748,15075.78,34540.76,0.43,0.22,0.0,0.0,1.54,0.56,stroma
6056,6749,15059.36,34397.16,0.18,5.8,0.0,1.1,0.0,0.5,tumor
6057,6750,14979.1,34551.05,0.11,0.28,0.99,1.0,0.37,0.0,stroma
6058,6751,15149.3,34510.69,0.38,2.68,3.02,0.0,0.33,0.84,tumor
6059,6752,15377.69,34175.77,0.16,0.62,0.7,0.0,0.09,0.7,stroma
6060,6753,15194.02,34341.61,0.14,1.98,0.15,0.25,0.0,0.23,tumor
6061,6754,15125.19,34293.65,0.35,0.53,0.66,0.03,0.1,0.67,stroma
6062,6755,15376.8,34131.12,0.12,1.71,0.0,0.28,0.0,0.49,tumor
6063,6756,15323.05,34252.17,0.23,2.0,0.0,0.0,0.11,0.24,tumor
6064,6757,15241.94,34442.87,0.16,0.48,0.64,0.0,0.0,0.39,stroma
6065,6758,15540.96,34182.26,0.23,1.88,0.31,1.37,0.16,0.23,tumor
6066,6759,15505.68,34159.61,0.17,1.09,2.81,0.0,0.0,0.66,tumor
6067,6760,15361.87,34315.59,0.13,0.6,0.35,0.55,0.0,0.43,stroma
6068,6761,15319.13,34483.83,0.24,0.76,0.0,0.62,0.0,0.15,stroma
6069,6762,15076.21,34378.85,0.32,0.4,0.57,0.0,0.0,0.88,stroma
6070,6763,15220.02,34527.88,0.08,1.07,0.0,0.7,0.0,0.0,tumor
6071,6764,15385.61,34306.25,0.68,2.08,0.0,0.0,0.24,1.15,tumor
6072,6765,15233.04,34192.5,0.08,1.17,0.04,0.72,0.01,0.3,tumor
6073,6766,15155.85,34370.34,0.25,0.32,0.15,0.0,0.12,0.47,stroma
6074,6767,15134.08,34402.57,0.21,0.45,0.0,0.4,0.0,0.72,stroma
6075,6768,15152.09,34300.92,0.38,0.45,0.46,0.0,0.44,0.41,stroma
6076,6769,15059.86,34635.33,0.15,0.67,0.0,0.0,0.11,0.28,stroma
6077,6770,15352.32,34164.16,0.11,2.59,0.27,1.14,0.0,0.0,tumor
6078,6771,15145.43,34533.03,0.13,1.32,0.9,0.25,0.25,0.32,tumor
6079,6772,15239.11,34489.94,0.07,0.22,0.22,0.41,0.24,0.59,stroma
6080,6773,15206.38,34436.32,0.08,0.49,0.99,0.0,0.0,0.14,stroma
6081,6774,15477.94,34148.23,0.11,0.32,0.0,0.39,0.19,0.83,tumor
6082,6775,15104.22,34437.39,1.14,0.63,0.0,0.8,0.22,0.82,stroma
6083,6776,15073.05,34518.52,0.28,1.47,0.27,0.07,0.23,0.82,stroma
6084,6777,14977.83,34688.44,0.53,0.42,0.22,0.0,0.04,0.57,stroma
6085,6778,15211.01,34359.9,0.14,2.31,0.0,0.0,0.0,0.61,tumor
6086,6779,15332.66,34394.72,0.46,2.63,0.09,1.08,0.13,0.93,tumor
6087,6780,15139.61,34407.86,0.15,0.29,0.0,0.0,0.35,0.78,stroma
6088,6781,15020.78,34651.33,0.46,0.32,0.26,0.94,0.0,0.57,stroma
6089,6782,15323.32,34388.46,0.66,3.47,0.97,0.0,0.08,1.72,tumor
6090,6783,15511.75,34137.15,0.18,0.66,0.46,1.1,0.3,0.38,stroma
6091,6784,15346.72,34162.74,0.29,0.84,0.0,0.02,0.38,1.11,stroma
6092,6785,15103.78,34317.97,1.01,0.66,0.0,0.65,0.01,1.15,stroma
6093,6786,15035.99,34365.2,0.07,0.01,0.0,0.24,0.0,0.0,stroma
6094,6787,15242.11,34255.58,1.62,0.61,0.52,1.02,0.0,0.0,stroma
6095,6788,15426.48,34222.78,1.35,1.25,0.0,0.0,0.22,3.02,tumor
6096,6789,15003.29,34541.94,0.46,0.77,2.74,0.13,2.07,0.25,stroma
6097,6790,15150.3,34477.01,0.21,2.1,0.94,0.57,0.28,0.57,tumor
6098,6791,15014.56,34669.19,0.21,0.04,1.96,0.45,0.61,0.4,stroma
6099,6792,14998.77,34450.63,0.72,0.48,0.0,0.12,0.0,0.72,stroma
6100,6793,15137.58,34389.82,0.35,1.2,0.37,0.67,0.01,0.95,stroma
6101,6794,15173.05,34393.13,0.09,0.38,0.0,0.0,0.27,0.17,stroma
6102,6795,15014.84,34506.98,0.89,0.52,0.24,0.0,0.73,1.46,stroma
6103,6796,15474.62,34235.4,0.17,1.48,0.78,0.31,0.3,0.3,tumor
6104,6797,15084.14,34341.25,0.25,0.52,0.08,0.0,0.0,0.49,stroma
6105,6798,15280.71,34459.83,0.02,0.29,0.08,0.12,0.0,0.29,stroma
6106,6799,15268.42,34466.64,0.07,0.4,0.0,0.58,0.46,0.5,stroma
6107,6800,15101.33,34713.35,0.16,1.6,0.3,0.72,0.01,0.43,stroma
6108,6801,15287.69,34297.74,0.32,0.75,0.17,0.0,0.19,0.73,stroma
6109,6802,15190.48,34284.71,0.25,0.26,0.04,0.35,0.33,0.36,stroma
6110,6803,15390.56,34335.94,1.07,2.04,0.25,0.74,0.22,0.97,tumor
6111,6804,15035.26,34497.81,0.38,0.16,0.0,4.92,8.09,0.2,stroma
6112,6805,15000.54,34552.63,0.07,1.6,3.68,0.0,0.0,0.39,tumor
6113,6806,15401.03,34394.89,0.24,0.53,0.0,0.0,0.27,0.88,stroma
6114,6807,15005.61,34476.72,0.55,0.31,0.0,0.0,0.29,0.96,stroma
6115,6808,14970.24,34657.19,0.25,0.58,0.74,0.15,0.26,1.71,stroma
6116,6809,15461.71,34202.12,0.19,2.02,0.0,0.0,0.0,0.41,tumor
6117,6810,15111.74,34552.78,0.24,2.77,0.11,1.2,0.0,0.15,tumor
6118,6811,15265.47,34210.27,0.33,2.99,0.0,0.0,0.21,0.35,tumor
6119,6812,15381.08,34133.38,0.2,1.96,0.09,0.93,0.01,0.35,tumor
6120,6813,15296.06,34442.35,0.42,2.79,2.34,0.2,0.01,0.33,stroma
6121,6814,15281.04,34436.75,0.36,0.75,0.0,0.44,0.0,0.69,stroma
6122,6815,15025.96,34427.09,0.81,0.28,0.0,0.0,0.37,1.28,stroma
6123,6816,15027.0,34632.4,0.14,0.18,2.91,0.0,0.37,0.53,stroma
6124,6817,15092.24,34487.14,0.76,0.39,0.31,3.15,1.51,1.03,stroma
6125,6818,15347.27,34219.41,0.19,1.9,0.18,0.01,0.27,0.23,tumor
6126,6819,15303.23,34490.58,0.13,0.85,0.0,0.0,0.05,0.12,stroma
6127,6820,15123.71,34474.99,0.16,0.55,0.14,0.0,0.09,1.03,stroma
6128,6821,15434.7,34276.55,0.12,2.12,0.09,0.24,0.21,0.14,tumor
6129,6822,15087.66,34542.68,0.16,0.36,0.46,0.51,0.0,0.42,stroma
6130,6823,15119.32,34361.58,0.44,0.76,0.81,0.41,0.31,0.51,stroma
6131,6824,15174.34,34550.19,0.16,0.41,0.0,0.39,0.0,1.58,stroma
6132,6825,15396.07,34130.1,0.2,1.43,0.2,0.88,0.0,0.9,tumor
6133,6826,15099.12,34482.59,0.23,0.95,0.13,0.36,0.31,0.59,stroma
6134,6827,14980.76,34576.22,0.24,2.13,0.24,0.0,0.3,1.63,tumor
6135,6828,14970.72,34694.49,0.13,0.43,0.0,0.79,0.0,0.3,stroma
6136,6829,15255.33,34473.32,0.16,1.96,0.0,0.48,0.2,0.42,stroma
6137,6830,15192.88,34517.31,0.24,0.56,0.0,0.8,0.0,1.03,stroma
6138,6831,15208.53,34339.16,0.08,1.88,0.0,0.0,0.0,0.26,tumor
6139,6832,15406.26,34166.38,0.15,0.59,0.56,0.0,0.0,0.75,stroma
6140,6833,15364.05,34243.55,0.2,1.33,4.23,0.0,0.49,0.44,tumor
6141,6834,15453.4,34306.63,0.28,3.12,0.0,1.37,0.62,1.68,tumor
