,cell.ID,nucleus.x,nucleus.y,PD1.score.normalized,CK.score.normalized,Ki67.score.normalized,GB.score.normalized,CD8.score.normalized,PDL1.score.normalized,tissue.type
12678,13419,9367.42,41166.95,0.51,5.0,0.0,0.6,0.1,0.18,tumor
12679,13420,9532.85,41006.97,0.15,1.95,2.3,1.43,0.5,0.18,tumor
12680,13421,9569.66,41329.81,0.24,1.82,0.0,0.15,0.0,0.16,tumor
12681,13422,9450.06,41202.88,0.0,2.13,0.34,0.09,0.27,0.24,tumor
12682,13423,9473.08,41072.13,0.0,0.18,6.46,0.26,1.09,0.33,stroma
12683,13424,9476.36,41012.58,0.0,1.32,0.23,0.49,0.0,0.16,tumor
12684,13425,9454.44,41217.04,0.14,3.71,0.04,0.45,0.31,0.13,tumor
12685,13426,9503.28,41092.1,0.34,9.48,0.0,0.71,0.0,0.41,tumor
12686,13427,9410.73,41054.65,0.5,2.7,0.0,0.28,0.0,0.17,tumor
12687,13428,9415.09,41232.28,0.0,2.63,0.0,0.21,0.0,0.14,tumor
12688,13429,9395.19,41078.52,0.05,0.37,0.28,0.13,0.02,0.09,stroma
12689,13430,9500.11,41302.46,0.29,1.77,0.14,0.15,0.0,0.15,tumor
12690,13431,9518.08,41128.5,0.0,1.17,0.02,0.13,0.65,0.14,tumor
12691,13432,9520.43,41184.18,0.0,1.97,5.16,0.13,0.72,0.23,tumor
12692,13433,9440.26,41262.26,0.12,1.36,0.24,0.32,0.3,0.17,tumor
12693,13434,9377.19,41064.71,0.0,0.58,0.19,0.13,0.22,0.08,stroma
12694,13435,9465.09,41108.93,0.0,4.37,0.05,0.39,0.0,0.24,tumor
12695,13436,9516.02,41148.31,0.63,2.23,0.0,0.09,0.0,0.18,tumor
12696,13437,9538.53,41137.28,0.35,2.29,0.77,0.21,0.69,0.1,tumor
12697,13438,9478.01,41096.31,0.36,8.19,1.59,0.66,0.0,0.34,tumor
12698,13439,9396.77,41211.59,0.04,4.14,0.39,0.36,0.0,0.21,tumor
12699,13440,9461.59,41093.46,0.0,1.03,0.44,0.33,0.05,0.22,stroma
12700,13441,9535.44,41191.63,0.0,2.38,3.06,0.26,0.66,0.36,tumor
12701,13442,9424.88,41238.02,0.0,2.58,0.58,0.36,0.28,0.07,tumor
12702,13443,9387.89,41305.62,0.26,1.31,0.0,0.17,0.06,0.1,tumor
12703,13444,9584.99,41335.97,0.0,2.79,0.47,0.22,0.0,0.15,tumor
12704,13445,9557.78,41298.59,0.2,3.69,0.23,0.27,0.1,0.16,tumor
12705,13446,9379.78,41327.08,0.14,6.44,4.04,0.36,0.2,0.23,tumor
12706,13447,9527.48,41277.64,0.43,2.37,8.79,0.35,0.61,0.19,tumor
12707,13448,9578.39,41336.89,0.56,2.31,0.21,0.14,0.0,0.07,tumor
12708,13449,9374.38,41089.43,0.37,0.18,0.47,0.1,0.0,0.03,stroma
12709,13450,9576.45,41134.84,0.0,0.41,8.83,0.22,0.72,0.38,stroma
12710,13451,9442.16,41184.16,0.21,1.74,0.0,0.15,0.0,0.12,tumor
12711,13452,9487.84,41183.39,0.75,0.45,0.0,0.2,0.0,0.05,stroma
12712,13453,9376.57,41014.07,0.0,0.55,0.35,0.04,0.22,0.03,stroma
12713,13454,9433.37,41146.78,0.52,6.15,1.38,0.17,0.47,0.16,tumor
12714,13455,9443.81,41332.35,0.3,1.49,0.0,0.16,0.03,0.06,tumor
12715,13456,9520.59,41203.77,0.21,2.41,0.07,0.25,0.44,0.13,tumor
12716,13457,9466.62,41091.62,0.0,4.33,5.36,0.35,0.78,0.32,tumor
12717,13458,9413.37,41313.99,0.03,3.1,0.0,0.14,0.16,0.2,tumor
12718,13459,9409.05,41319.66,0.06,2.0,0.07,0.17,0.0,0.07,tumor
12719,13460,9518.54,41092.87,0.21,1.15,0.12,0.09,0.07,0.2,tumor
12720,13461,9409.61,41087.0,0.0,4.04,1.71,0.2,0.28,0.28,tumor
12721,13462,9542.07,41187.33,0.81,2.79,0.0,0.35,0.41,0.1,tumor
12722,13463,9466.51,41250.89,0.44,1.46,0.0,0.04,0.15,0.2,tumor
12723,13464,9459.03,41276.97,0.05,1.79,0.07,0.07,0.0,0.25,tumor
12724,13465,9502.26,41282.31,0.14,2.07,0.13,0.42,0.0,0.17,tumor
12725,13466,9480.62,41234.99,0.01,1.26,0.13,0.04,0.03,0.04,tumor
12726,13467,9549.79,41146.96,0.0,3.97,0.0,0.35,0.0,0.14,tumor
12727,13468,9529.04,41132.04,0.36,2.04,0.01,0.17,0.18,0.07,tumor
12728,13469,9441.87,41152.09,0.0,7.19,0.06,0.97,0.09,0.29,tumor
12729,13470,9412.8,41193.17,0.0,1.55,0.0,0.24,0.0,0.12,tumor
12730,13471,9576.32,41301.58,0.0,1.88,3.88,0.13,0.08,0.1,tumor
12731,13472,9441.57,41244.21,0.0,1.35,0.14,0.12,0.0,0.17,tumor
12732,13473,9577.97,41318.17,0.7,1.67,2.09,0.25,0.23,0.1,tumor
12733,13474,9521.73,41245.04,0.0,1.63,0.17,0.19,0.48,0.09,tumor
12734,13475,9428.68,41118.61,0.0,1.51,0.29,0.03,0.25,0.2,tumor
12735,13476,9561.43,41219.52,0.21,2.03,0.0,0.44,0.24,0.11,tumor
12736,13477,9482.77,41163.81,0.0,2.11,0.29,0.25,0.38,0.14,tumor
12737,13478,9462.42,41255.1,0.02,1.26,0.14,0.16,0.01,0.18,tumor
12738,13479,9618.89,41326.08,0.24,4.05,0.08,0.65,0.28,0.22,tumor
12739,13480,9480.59,41110.04,0.0,1.49,0.38,0.39,0.16,0.18,tumor
12740,13481,9527.0,41001.15,0.43,0.28,0.0,0.15,0.37,0.12,stroma
12741,13482,9401.98,41212.8,0.01,5.12,3.92,0.45,0.16,0.37,tumor
12742,13483,9463.51,41249.56,0.01,1.98,0.21,0.2,0.02,0.13,tumor
12743,13484,9560.28,41186.12,0.08,0.78,0.0,0.18,0.13,0.13,tumor
12744,13485,9562.55,41298.36,0.0,2.66,0.0,0.12,0.17,0.07,tumor
12745,13486,9466.83,41120.59,0.0,1.34,6.68,0.42,1.06,0.4,tumor
12746,13487,9636.44,41717.46,0.0,3.27,0.27,0.51,0.0,0.19,tumor
12747,13488,9609.74,41577.15,0.0,2.42,3.08,0.35,0.13,0.21,tumor
12748,13489,9387.06,41553.94,0.17,1.16,0.0,0.48,0.0,0.3,tumor
12749,13490,9381.04,41539.94,0.0,2.0,0.15,0.37,0.0,0.17,tumor
12750,13491,9438.13,41376.83,0.32,1.65,0.04,0.11,0.0,0.18,tumor
12751,13492,9449.62,41346.34,0.0,1.19,0.46,0.21,0.1,0.08,tumor
12752,13493,9556.4,41540.03,0.0,0.43,0.0,0.07,0.0,0.08,stroma
12753,13494,9654.56,41637.74,0.02,1.82,4.74,0.45,0.01,0.24,tumor
12754,13495,9389.56,41405.46,0.0,5.56,0.0,0.28,0.36,0.25,tumor
12755,13496,9410.04,41539.27,0.47,6.03,0.0,0.4,0.12,0.28,tumor
12756,13497,9542.83,41560.2,0.0,0.46,3.58,0.11,0.39,0.15,stroma
12757,13498,9413.05,41439.54,0.5,3.08,0.39,0.38,0.1,0.16,tumor
12758,13499,9605.55,41382.25,0.14,2.41,0.0,0.1,0.0,0.04,tumor
12759,13500,9538.08,41619.4,0.04,1.83,0.35,0.11,0.0,0.08,tumor
12760,13501,9540.64,41362.28,0.51,1.81,0.13,0.05,0.11,0.16,tumor
12761,13502,9352.28,41369.7,0.21,0.72,0.28,0.31,0.3,0.13,tumor
12762,13503,9439.89,41430.78,0.0,0.5,0.04,0.08,0.0,0.08,stroma
12763,13504,9524.79,41340.17,0.0,1.99,0.11,0.21,0.22,0.08,tumor
12764,13505,9498.11,41738.29,0.24,2.09,0.05,0.21,0.0,0.16,tumor
12765,13506,9642.17,41460.82,0.0,1.61,0.07,0.05,0.0,0.08,tumor
12766,13507,9530.25,41642.07,0.0,1.57,0.16,0.16,0.21,0.06,tumor
12767,13508,9460.82,41519.06,0.15,2.61,0.0,0.3,0.21,0.16,tumor
12768,13509,9527.67,41622.26,0.22,1.29,0.13,0.15,0.18,0.07,tumor
12769,13510,9569.78,41554.13,0.37,2.45,0.35,0.13,0.03,0.08,tumor
12770,13511,9524.43,41837.5,0.0,1.82,0.04,0.19,0.0,0.1,tumor
12771,13512,9522.73,41379.38,0.1,1.12,0.0,0.25,0.28,0.09,tumor
12772,13513,9465.5,41663.16,0.0,5.04,0.16,0.28,0.23,0.19,tumor
12773,13514,9443.8,41365.67,0.25,2.08,0.0,0.15,0.06,0.11,tumor
12774,13515,9458.88,41391.51,0.0,2.21,0.11,0.24,0.12,0.17,tumor
12775,13516,9559.67,41620.57,0.4,1.63,0.68,0.12,0.0,0.16,tumor
12776,13517,9519.61,41453.92,0.52,0.6,0.15,0.38,0.0,0.19,stroma
12777,13518,9527.43,41617.2,0.43,1.9,0.07,0.19,0.05,0.15,tumor
12778,13519,9668.07,41416.58,0.0,0.62,0.0,0.14,0.69,0.01,stroma
12779,13520,9542.98,41481.78,0.26,2.48,8.34,0.2,1.0,0.35,tumor
12780,13521,9408.93,41613.05,0.21,3.5,0.26,0.15,0.0,0.19,tumor
12781,13522,9547.83,41688.32,0.07,1.81,0.0,0.32,0.0,0.07,tumor
12782,13523,9564.81,41769.67,0.82,12.39,0.15,0.57,0.09,0.65,tumor
12783,13524,9416.75,41388.22,0.47,3.08,2.38,0.34,0.02,0.2,tumor
12784,13525,9372.37,41599.35,0.32,6.06,0.0,0.52,0.08,0.32,tumor
12785,13526,9517.14,41671.07,0.12,2.43,0.0,0.35,0.0,0.15,tumor
12786,13527,9389.24,41747.42,0.05,9.69,0.13,0.69,0.01,0.25,tumor
12787,13528,9482.7,41673.67,0.13,1.2,0.02,0.2,0.29,0.14,tumor
12788,13529,9359.82,41566.4,0.0,0.51,0.29,0.17,0.08,0.15,stroma
12789,13530,9515.27,41419.85,0.0,3.58,0.81,0.34,0.0,0.23,tumor
12790,13531,9494.95,41509.39,0.35,3.34,0.0,0.33,0.06,0.22,tumor
12791,13532,9571.98,41696.94,0.7,2.68,0.0,0.23,0.0,0.14,tumor
12792,13533,9402.18,41384.11,0.13,3.74,0.02,0.6,0.0,0.31,tumor
12793,13534,9491.05,41399.34,0.18,1.29,0.12,0.38,0.19,0.19,stroma
12794,13535,9493.78,41504.03,0.0,4.85,0.0,0.5,0.06,0.24,tumor
12795,13536,9507.54,41603.41,0.0,2.95,0.0,0.19,0.09,0.15,tumor
12796,13537,9631.03,41462.61,0.0,1.34,0.0,0.22,0.12,0.05,tumor
12797,13538,9439.31,41537.09,0.4,11.58,0.0,0.9,0.11,0.41,tumor
12798,13539,9488.05,41514.84,0.0,0.88,0.07,0.2,0.14,0.17,stroma
12799,13540,9475.16,41360.08,0.54,1.75,0.0,0.14,0.0,0.04,tumor
12800,13541,9535.42,41476.21,0.28,2.2,0.35,0.27,0.08,0.17,tumor
12801,13542,9573.64,41721.61,0.06,4.32,0.0,0.45,0.14,0.21,tumor
12802,13543,9583.12,41715.66,0.0,5.57,0.0,0.51,0.1,0.26,tumor
12803,13544,9524.07,41414.58,0.58,2.23,0.19,0.28,0.19,0.15,tumor
12804,13545,9649.36,41485.17,0.0,1.52,0.1,0.17,0.15,0.12,tumor
12805,13546,9495.89,41349.12,0.43,1.89,0.13,0.07,0.42,0.18,tumor
12806,13547,9652.18,41369.78,0.0,0.01,0.23,0.0,0.18,0.16,stroma
12807,13548,9527.28,41413.62,0.0,0.68,0.8,0.19,0.0,0.33,stroma
12808,13549,9449.78,41412.11,0.0,2.72,0.14,0.33,0.0,0.15,tumor
12809,13550,9524.14,41665.25,0.0,1.4,0.12,0.09,0.49,0.06,tumor
12810,13551,9341.92,41541.35,0.0,0.5,0.01,0.16,0.0,0.07,stroma
12811,13552,9378.35,41388.81,0.0,0.66,0.11,0.21,0.37,0.14,tumor
12812,13553,9485.46,41483.37,0.0,1.15,0.08,0.26,0.43,0.13,tumor
12813,13554,9492.52,41532.56,0.0,0.33,0.1,0.1,0.39,0.18,stroma
12814,13555,9407.87,41649.78,0.81,1.37,0.3,0.09,0.08,0.15,tumor
12815,13556,9546.3,41692.37,0.1,1.94,0.0,0.16,0.0,0.1,tumor
12816,13557,9475.19,41703.63,0.22,0.47,0.37,0.09,0.23,0.25,stroma
12817,13558,9576.14,41544.73,0.3,3.67,1.67,0.27,0.25,0.33,tumor
12818,13559,9534.26,41396.76,0.08,2.28,0.08,0.23,0.09,0.06,tumor
12819,13560,9460.65,41344.24,0.25,1.54,0.0,0.06,0.0,0.08,tumor
12820,13561,9471.03,41506.39,0.62,0.65,0.0,0.23,0.15,0.16,stroma
12821,13562,9527.78,41659.41,0.2,1.42,0.03,0.09,0.0,0.0,tumor
12822,13563,9614.38,41693.97,0.11,2.22,0.44,0.26,0.0,0.28,tumor
12823,13564,9468.45,41738.2,0.4,1.39,0.57,0.19,0.0,0.22,tumor
12824,13565,9616.49,41436.25,0.0,2.04,0.0,0.15,0.38,0.08,tumor
12825,13566,9446.56,41763.02,0.21,0.62,0.19,0.01,0.0,0.13,stroma
12826,13567,9449.06,41355.66,0.0,1.07,0.15,0.23,0.11,0.01,tumor
12827,13568,9497.66,41771.1,0.58,8.75,0.03,0.64,0.11,0.38,tumor
12828,13569,9507.35,41605.87,0.11,2.36,0.0,0.4,0.15,0.2,tumor
12829,13570,9495.99,41568.42,0.23,1.67,0.0,0.33,0.1,0.08,tumor
12830,13571,9475.4,41807.1,0.24,1.02,2.08,0.23,0.37,0.11,tumor
12831,13572,9620.64,41449.37,0.0,2.19,0.0,0.09,0.24,0.12,tumor
12832,13573,9655.24,41635.56,0.0,1.87,0.14,0.25,0.06,0.1,tumor
12833,13574,9609.86,41644.79,0.05,0.37,0.0,0.17,0.0,0.18,tumor
12834,13575,9489.77,41750.09,0.34,0.93,0.07,0.12,0.11,0.08,tumor
12835,13576,9554.42,41702.82,0.17,2.25,0.11,0.1,0.21,0.17,tumor
12836,13577,9594.3,41438.31,0.16,2.73,0.19,0.25,0.36,0.19,tumor
12837,13578,9451.96,41439.8,0.97,2.27,0.03,0.43,0.12,0.21,tumor
12838,13579,9459.14,41688.08,0.0,2.22,0.35,0.25,0.06,0.27,tumor
12839,13580,9525.69,41460.18,0.12,1.93,0.24,0.29,0.57,0.12,tumor
12840,13581,9582.57,41383.36,0.02,1.61,0.06,0.17,0.0,0.0,tumor
12841,13582,9534.26,41520.35,0.0,2.42,0.99,0.35,0.0,0.17,tumor
12842,13583,9397.43,41401.17,0.0,6.07,0.0,0.42,0.0,0.24,tumor
12843,13584,9425.78,41337.85,0.08,1.01,0.09,0.0,0.0,0.12,tumor
12844,13585,9557.51,41786.0,0.29,5.63,0.71,0.38,0.0,0.45,tumor
12845,13586,9574.45,41825.31,0.45,2.87,0.26,0.32,0.38,0.13,tumor
12846,13587,9449.62,41667.53,0.15,5.79,0.0,0.55,0.2,0.35,tumor
12847,13588,9626.31,41509.6,0.29,2.51,0.14,0.22,0.0,0.09,tumor
12848,13589,9612.8,41391.56,0.0,2.47,0.03,0.23,0.0,0.14,tumor
12849,13590,9568.63,41405.18,0.16,4.47,0.03,0.46,0.0,0.23,tumor
12850,13591,9586.55,41589.89,0.0,0.26,0.0,0.0,0.0,0.06,stroma
12851,13592,9392.64,41569.22,0.27,5.78,0.09,0.48,0.15,0.3,tumor
12852,13593,9594.45,41754.79,0.0,3.92,0.25,0.15,0.0,0.15,tumor
12853,13594,9504.48,41786.51,0.0,8.65,0.0,0.54,0.0,0.36,tumor
12854,13595,9424.53,41601.17,0.0,1.39,0.06,0.22,0.39,0.31,tumor
12855,13596,9434.53,41634.08,0.03,1.4,0.0,0.19,0.12,0.22,tumor
12856,13597,9603.16,41607.39,0.1,0.27,0.0,0.18,0.0,0.16,stroma
12857,13598,9584.01,41510.32,0.17,3.3,0.0,0.36,0.1,0.13,tumor
12858,13599,9446.11,41844.28,0.21,1.76,0.0,0.29,0.0,0.1,tumor
12859,13600,9537.43,41539.36,0.02,1.19,0.0,0.07,0.48,0.14,tumor
12860,13601,9368.73,41381.87,0.0,5.87,6.0,0.48,0.55,0.39,tumor
12861,13602,9617.25,41557.61,0.0,2.13,0.07,0.09,0.44,0.1,tumor
12862,13603,9381.95,41368.76,0.0,4.0,0.35,0.3,0.15,0.2,tumor
12863,13604,9526.91,41710.59,0.0,0.02,0.05,0.07,0.0,0.14,stroma
12864,13605,9583.48,41641.54,0.04,2.04,0.0,0.23,0.07,0.16,tumor
12865,13606,9559.45,41717.06,0.22,0.78,0.0,0.13,0.02,0.14,tumor
12866,13607,9464.95,41777.08,0.26,4.54,0.0,0.33,0.0,0.19,tumor
12867,13608,9602.4,41562.17,0.0,1.91,0.0,0.2,0.0,0.15,tumor
12868,13609,9443.28,41557.88,0.0,8.19,0.0,0.55,0.08,0.41,tumor
12869,13610,9533.22,41755.74,0.0,2.32,0.0,0.04,0.0,0.16,tumor
12870,13611,9366.33,41472.14,0.0,0.71,0.51,0.16,0.15,0.19,stroma
12871,13612,9486.12,41807.31,0.0,0.89,0.24,0.1,0.16,0.03,tumor
12872,13613,9557.8,41738.5,0.0,2.66,0.18,0.28,0.0,0.12,tumor
12873,13614,9558.47,41548.51,0.07,0.45,0.09,0.18,0.29,0.08,stroma
12874,13615,9474.46,41490.01,0.0,3.26,0.0,0.46,0.09,0.27,tumor
12875,13616,9492.92,41357.41,0.15,1.23,2.39,0.23,0.35,0.02,tumor
12876,13617,9453.66,41739.12,0.51,0.57,0.0,0.18,0.6,0.1,stroma
12877,13618,9394.88,41447.48,0.05,5.96,5.47,0.55,0.18,0.4,tumor
12878,13619,9464.12,41578.19,0.21,2.2,0.0,0.28,0.0,0.23,tumor
12879,13620,9532.78,41810.58,0.0,5.72,0.03,0.35,0.08,0.27,tumor
12880,13621,9460.3,41601.2,0.0,2.32,0.18,0.15,0.0,0.1,tumor
12881,13622,9591.14,41390.22,0.0,1.28,0.0,0.12,0.0,0.07,tumor
12882,13623,9566.79,41617.07,0.0,1.09,0.05,0.11,0.13,0.06,tumor
12883,13624,9513.35,41827.49,0.0,2.18,0.0,0.26,0.37,0.16,tumor
12884,13625,9486.24,41493.31,0.12,1.45,0.0,0.17,0.0,0.11,tumor
12885,13626,9656.98,41543.58,0.04,1.94,0.0,0.07,0.0,0.05,tumor
12886,13627,9601.9,41469.28,0.0,3.12,0.15,0.32,0.0,0.18,tumor
12887,13628,9569.72,41502.04,0.0,2.51,0.28,0.21,0.0,0.14,tumor
12888,13629,9591.04,41539.7,0.0,1.89,0.18,0.2,0.33,0.14,tumor
12889,13630,9673.43,41715.32,0.0,3.02,0.0,0.28,0.0,0.08,tumor
12890,13631,9460.85,41584.09,0.0,3.11,0.02,0.35,0.0,0.22,tumor
12891,13632,9353.27,41649.87,0.23,8.53,8.12,0.61,0.92,0.59,tumor
12892,13633,9480.92,41806.06,0.24,1.48,0.12,0.24,0.17,0.12,tumor
12893,13634,9534.17,41417.32,0.0,0.33,0.0,0.02,0.0,0.09,stroma
12894,13635,9511.3,41483.27,0.43,1.76,0.0,0.18,0.21,0.06,tumor
12895,13636,9536.43,41482.66,0.3,2.38,0.75,0.31,0.32,0.06,tumor
12896,13637,9569.48,41689.61,0.29,1.14,0.4,0.01,0.2,0.14,tumor
12897,13638,9345.01,41754.43,0.61,3.1,0.2,0.09,0.12,0.29,tumor
12898,13639,9454.03,41536.91,0.48,11.6,0.0,0.75,0.38,0.43,tumor
12899,13640,9460.03,41466.47,0.23,3.75,0.08,0.25,0.33,0.3,tumor
12900,13641,9582.64,41660.18,0.06,1.98,0.0,0.27,0.0,0.14,tumor
12901,13642,9430.7,41443.3,0.39,0.21,0.0,0.24,0.0,0.01,stroma
12902,13643,9413.98,41696.99,0.41,0.21,0.28,0.15,0.0,0.04,stroma
12903,13644,9606.0,41445.85,0.54,1.83,0.0,0.02,0.5,0.1,tumor
12904,13645,9492.12,41371.86,0.52,1.34,5.12,0.39,0.53,0.21,tumor
12905,13646,9735.51,41595.51,0.23,0.37,0.0,0.05,0.15,0.15,tumor
12906,13647,9439.66,41390.02,0.0,0.89,0.07,0.17,0.0,0.05,stroma
12907,13648,9448.15,41831.12,0.0,0.54,0.07,0.23,0.14,0.02,tumor
12908,13649,9377.0,41576.88,0.0,4.54,0.0,0.22,0.03,0.2,tumor
12909,13650,9631.65,41444.68,0.15,1.79,0.14,0.15,0.0,0.14,tumor
12910,13651,9538.03,41403.94,0.0,0.18,0.0,0.08,0.21,0.04,stroma
12911,13652,9574.87,41377.62,0.68,2.65,0.03,0.27,0.0,0.06,tumor
12912,13653,9581.99,41667.12,0.0,2.11,0.0,0.28,0.04,0.14,tumor
12913,13654,9581.0,41416.44,0.15,2.55,0.06,0.26,0.0,0.17,tumor
12914,13655,9465.98,41646.35,0.13,4.9,0.07,0.42,0.18,0.21,tumor
12915,13656,9494.32,41444.27,0.25,0.7,0.0,0.07,0.34,0.01,stroma
12916,13657,9426.23,41647.44,0.0,0.86,0.02,0.17,0.1,0.13,stroma
12917,13658,9463.84,41356.45,0.07,0.5,0.43,0.09,0.0,0.17,tumor
12918,13659,9591.27,41474.61,0.08,3.02,0.0,0.42,0.05,0.13,tumor
12919,13660,9484.44,41669.4,0.17,3.44,0.0,0.22,0.06,0.13,tumor
12920,13661,9619.38,41694.98,0.21,0.8,0.07,0.07,0.0,0.05,tumor
12921,13662,9662.35,41376.38,0.18,1.06,0.0,0.34,0.33,0.16,stroma
12922,13663,9440.63,41607.9,0.0,0.92,0.0,0.32,0.15,0.15,stroma
12923,13664,9379.77,41583.78,0.05,7.77,0.0,0.78,0.01,0.49,tumor
12924,13665,9643.21,41704.62,0.08,0.87,0.06,0.29,0.1,0.09,tumor
12925,13666,9350.32,41545.3,0.09,8.81,0.0,0.68,0.16,0.29,tumor
12926,13667,9510.17,41373.56,0.13,1.54,0.24,0.0,0.0,0.09,tumor
12927,13668,9485.11,41548.6,0.29,0.5,0.0,0.14,0.0,0.11,stroma
12928,13669,9366.07,41553.3,0.18,0.41,0.19,0.18,0.0,0.1,stroma
12929,13670,9588.33,41617.35,0.38,2.77,0.3,0.22,0.18,0.11,tumor
12930,13671,9430.37,41466.31,0.0,1.56,0.08,0.1,0.07,0.31,tumor
12931,13672,9630.77,41525.1,0.31,2.24,0.15,0.19,0.33,0.08,tumor
12932,13673,9492.21,41551.43,0.0,3.46,0.0,0.27,0.3,0.15,tumor
12933,13674,9400.89,41496.68,0.13,5.75,0.19,0.43,0.33,0.31,tumor
12934,13675,9449.91,41412.49,0.4,2.31,0.09,0.08,0.55,0.1,tumor
12935,13676,9513.04,41763.14,0.0,3.68,0.12,0.15,0.0,0.43,tumor
12936,13677,9341.73,41476.97,0.15,6.29,0.13,0.42,0.65,0.17,tumor
12937,13678,9499.36,41414.38,0.54,0.5,0.09,0.13,0.18,0.23,tumor
12938,13679,9501.66,41403.53,0.0,6.67,0.41,0.47,0.27,0.39,tumor
12939,13680,9350.06,41710.61,0.0,1.3,0.0,0.3,0.0,0.15,tumor
12940,13681,9395.18,41658.45,0.0,0.78,0.25,0.29,0.0,0.12,stroma
12941,13682,9434.25,41336.72,0.63,2.66,0.16,0.2,0.0,0.16,tumor
12942,13683,9476.06,41446.01,0.54,1.74,0.07,0.42,0.44,0.21,tumor
12943,13684,9638.87,41353.18,0.39,0.72,0.1,0.21,0.0,0.29,stroma
12944,13685,9416.08,41607.82,0.0,2.79,0.15,0.19,0.25,0.23,tumor
12945,13686,9443.16,41520.43,0.37,2.91,0.26,0.21,0.41,0.17,tumor
12946,13687,9512.0,41733.74,0.07,1.97,0.02,0.09,0.11,0.06,tumor
12947,13688,9629.33,41572.65,0.0,2.8,0.07,0.16,0.56,0.09,tumor
12948,13689,9411.11,41376.85,0.0,3.1,0.23,0.28,0.0,0.21,tumor
12949,13690,9627.12,41405.72,0.0,0.47,0.53,0.01,0.0,0.32,stroma
12950,13691,9686.31,41449.19,0.0,3.14,0.0,0.45,0.0,0.17,tumor
12951,13692,9494.28,41636.89,0.0,2.13,0.0,0.11,0.12,0.15,tumor
12952,13693,9662.87,41452.34,0.0,2.03,0.0,0.12,0.16,0.11,tumor
12953,13694,9559.74,41531.96,0.0,0.46,0.05,0.25,0.0,0.15,stroma
12954,13695,9587.67,41459.93,0.0,2.79,0.0,0.31,0.0,0.16,tumor
12955,13696,9349.78,41483.5,0.51,6.35,0.0,0.42,0.0,0.21,tumor
12956,13697,9652.92,41641.41,0.31,0.74,0.38,0.32,0.0,0.14,tumor
12957,13698,9585.03,41614.83,0.0,0.32,0.0,0.05,0.0,0.09,stroma
12958,13699,9431.6,41415.13,0.33,2.12,0.01,0.19,0.03,0.12,tumor
12959,13700,9408.56,41478.92,0.55,4.43,0.0,0.38,0.0,0.38,tumor
12960,13701,9365.4,41631.12,0.59,9.2,0.0,0.53,0.15,0.31,tumor
12961,13702,9524.8,41513.9,0.35,3.23,0.0,0.28,0.09,0.25,tumor
12962,13703,9448.07,41520.15,0.18,3.98,0.0,0.14,0.36,0.15,tumor
12963,13704,9465.79,41686.44,0.22,3.04,0.15,0.21,0.0,0.13,tumor
12964,13705,9568.81,41537.24,0.0,3.33,5.51,0.33,0.59,0.17,tumor
12965,13706,9502.62,41518.65,0.0,1.03,0.1,0.18,0.0,0.1,stroma
12966,13707,9501.92,41637.47,0.15,1.38,0.0,0.04,0.41,0.14,tumor
12967,13708,9596.02,41603.69,0.0,0.28,0.02,0.13,0.33,0.03,stroma
12968,13709,9654.82,41477.17,0.0,1.74,0.08,0.13,0.44,0.09,tumor
12969,13710,9600.84,41439.77,0.19,1.89,0.35,0.22,0.0,0.1,tumor
12970,13711,9642.11,41434.34,0.31,2.79,0.32,0.05,0.2,0.08,tumor
12971,13712,9669.06,41680.81,0.3,5.7,0.02,0.3,0.18,0.21,tumor
12972,13713,9355.45,41649.12,0.05,6.32,0.0,0.75,0.0,0.39,tumor
12973,13714,9551.36,41716.12,0.0,1.73,0.1,0.14,0.0,0.04,tumor
12974,13715,9384.19,41718.99,0.77,4.2,0.0,0.61,0.25,0.23,tumor
12975,13716,9519.67,41425.13,0.45,2.86,0.4,0.32,0.01,0.29,tumor
12976,13717,9373.71,41615.77,0.0,13.32,0.03,0.82,0.29,0.46,tumor
12977,13718,9677.57,41433.07,0.0,1.95,0.18,0.24,0.0,0.01,tumor
12978,13719,9658.13,41386.19,0.23,0.5,0.18,0.1,0.09,0.12,stroma
12979,13720,9459.03,41432.53,0.07,1.66,0.08,0.15,0.11,0.2,tumor
12980,13721,9386.58,41360.14,0.17,5.94,0.1,0.45,0.45,0.23,tumor
12981,13722,9564.88,41368.83,0.0,0.28,0.02,0.1,0.0,0.08,tumor
12982,13723,9594.33,41498.5,0.24,0.59,0.0,0.0,0.0,0.14,stroma
12983,13724,9570.9,41470.41,0.0,0.4,0.0,0.19,0.0,0.17,stroma
12984,13725,9441.58,41550.8,0.47,10.95,0.01,0.65,0.07,0.49,tumor
12985,13726,9607.33,41566.58,0.32,2.0,0.17,0.14,0.0,0.1,tumor
12986,13727,9650.12,41687.97,0.0,2.9,0.03,0.32,0.1,0.27,tumor
12987,13728,9512.27,41615.85,0.0,1.86,0.0,0.0,0.11,0.12,tumor
12988,13729,9508.11,41480.06,0.2,0.41,0.0,0.11,0.12,0.17,stroma
12989,13730,9655.46,41484.66,0.32,1.91,0.1,0.12,0.27,0.05,tumor
12990,13731,9492.61,41645.12,0.22,1.29,0.01,0.17,0.13,0.14,tumor
12991,13732,9516.71,41658.46,0.4,2.63,0.07,0.14,0.1,0.15,tumor
12992,13733,9385.93,41624.42,0.0,12.1,0.0,0.61,0.0,0.31,tumor
12993,13734,9602.1,41629.11,0.0,2.71,0.17,0.09,0.0,0.14,tumor
